session_id,session_start_hour,initial_soc_pct,charger_type,vehicle_battery_kwh,station_region,is_weekend,energy_charged_kwh
LZ-EV-006728,17,48.7,fast_22kw,69.1,barcelona,1,31.22
LZ-EV-006729,7,33.5,rapid_50kw,52.8,bilbao,0,32.12
LZ-EV-006730,5,45.4,ultra_150kw,42.3,barcelona,0,20.39
LZ-EV-006731,15,10.8,slow_7kw,65.1,madrid,0,39.48
LZ-EV-006732,18,13.5,slow_7kw,74.3,madrid,0,52.89
LZ-EV-006733,3,2.0,fast_22kw,58.5,zaragoza,0,60.68
LZ-EV-006734,9,37.4,rapid_50kw,51.3,bilbao,0,15.03
LZ-EV-006735,8,29.3,rapid_50kw,59.7,valencia,1,18.41
LZ-EV-006736,0,86.9,slow_7kw,41.7,valencia,1,4.51
LZ-EV-006737,6,54.2,fast_22kw,29.8,barcelona,0,12.35
LZ-EV-006738,20,11.7,slow_7kw,64.1,murcia,1,36.88
LZ-EV-006739,13,28.8,rapid_50kw,78.6,madrid,0,30.59
LZ-EV-006740,5,20.3,fast_22kw,61.2,sevilla,0,46.11
LZ-EV-006741,17,23.9,rapid_50kw,64.2,murcia,1,30.36
LZ-EV-006742,4,59.2,slow_7kw,51.2,madrid,0,20.62
LZ-EV-006743,8,46.5,rapid_50kw,32.3,zaragoza,0,16.76
LZ-EV-006744,8,22.3,slow_7kw,61.7,bilbao,1,47.39
LZ-EV-006745,19,34.0,ultra_150kw,57.1,bilbao,0,31.92
LZ-EV-006746,18,48.0,slow_7kw,52.9,bilbao,0,25.47
LZ-EV-006747,12,54.3,ultra_150kw,72.9,madrid,0,29.52
LZ-EV-006748,16,26.2,rapid_50kw,48.6,malaga,0,28.43
LZ-EV-006749,17,38.4,fast_22kw,78.0,madrid,0,25.39
LZ-EV-006750,17,22.2,fast_22kw,61.2,sevilla,0,31.89
LZ-EV-006751,6,22.2,slow_7kw,69.7,madrid,0,32.2
LZ-EV-006752,14,50.4,fast_22kw,45.2,zaragoza,1,19.6
LZ-EV-006753,9,45.9,rapid_50kw,91.9,zaragoza,0,29.26
LZ-EV-006754,11,26.8,fast_22kw,51.6,murcia,0,30.42
LZ-EV-006755,1,45.9,fast_22kw,73.4,barcelona,0,39.59
LZ-EV-006756,9,17.9,rapid_50kw,31.9,murcia,0,24.9
LZ-EV-006757,19,39.4,fast_22kw,83.2,madrid,0,47.67
LZ-EV-006758,10,39.3,rapid_50kw,56.6,valencia,0,31.14
LZ-EV-006759,13,45.4,fast_22kw,59.1,zaragoza,1,30.87
LZ-EV-006760,20,44.9,fast_22kw,64.6,madrid,0,28.87
LZ-EV-006761,11,39.1,fast_22kw,59.9,murcia,1,33.35
LZ-EV-006762,8,17.4,slow_7kw,69.8,madrid,1,37.01
LZ-EV-006763,14,49.1,fast_22kw,59.8,barcelona,0,29.16
LZ-EV-006764,6,44.4,slow_7kw,37.0,bilbao,1,21.26
LZ-EV-006765,20,25.2,rapid_50kw,72.2,sevilla,1,35.62
LZ-EV-006766,6,37.4,rapid_50kw,77.6,malaga,0,26.61
LZ-EV-006767,14,45.8,slow_7kw,57.1,murcia,0,27.38
LZ-EV-006768,4,51.7,fast_22kw,91.6,barcelona,0,42.27
LZ-EV-006769,4,36.9,slow_7kw,74.2,barcelona,0,23.69
LZ-EV-006770,16,26.7,slow_7kw,70.2,malaga,0,42.77
LZ-EV-006771,13,62.1,slow_7kw,48.8,bilbao,1,18.04
LZ-EV-006772,15,72.1,ultra_150kw,43.2,malaga,0,10.92
LZ-EV-006773,3,81.1,slow_7kw,60.3,zaragoza,1,9.88
LZ-EV-006774,4,13.9,rapid_50kw,52.4,murcia,0,28.85
LZ-EV-006775,10,32.6,slow_7kw,73.7,bilbao,0,45.76
LZ-EV-006776,17,40.8,slow_7kw,39.3,valencia,0,20.0
LZ-EV-006777,7,32.4,rapid_50kw,63.4,malaga,0,33.27
LZ-EV-006778,18,33.1,slow_7kw,56.9,madrid,0,34.26
LZ-EV-006779,1,52.2,fast_22kw,62.4,madrid,1,29.63
LZ-EV-006780,11,53.2,ultra_150kw,75.3,barcelona,1,30.54
LZ-EV-006781,1,30.2,rapid_50kw,61.4,madrid,1,15.66
LZ-EV-006782,1,51.7,rapid_50kw,68.6,sevilla,1,33.62
LZ-EV-006783,19,38.9,ultra_150kw,59.9,valencia,0,33.41
LZ-EV-006784,11,50.2,slow_7kw,55.1,madrid,0,22.09
LZ-EV-006785,14,42.4,slow_7kw,34.7,barcelona,0,20.96
LZ-EV-006786,6,52.0,slow_7kw,34.6,malaga,0,14.82
LZ-EV-006787,7,12.6,slow_7kw,63.3,bilbao,0,48.26
LZ-EV-006788,15,4.7,rapid_50kw,50.0,bilbao,0,28.51
LZ-EV-006789,22,61.5,rapid_50kw,71.3,murcia,0,25.52
LZ-EV-006790,7,40.2,slow_7kw,59.8,sevilla,0,34.85
LZ-EV-006791,22,9.7,fast_22kw,42.9,sevilla,0,29.48
LZ-EV-006792,15,24.7,rapid_50kw,46.7,madrid,0,31.44
LZ-EV-006793,14,30.8,fast_22kw,33.4,valencia,1,21.37
LZ-EV-006794,3,11.9,ultra_150kw,43.8,sevilla,0,34.21
LZ-EV-006795,16,58.7,slow_7kw,72.3,bilbao,1,25.07
LZ-EV-006796,6,46.6,rapid_50kw,74.9,valencia,1,22.1
LZ-EV-006797,6,56.3,rapid_50kw,49.9,bilbao,0,20.07
LZ-EV-006798,23,16.0,rapid_50kw,42.4,bilbao,0,20.39
LZ-EV-006799,22,23.6,slow_7kw,87.6,murcia,0,60.92
LZ-EV-006800,11,46.7,slow_7kw,76.2,sevilla,1,36.75
LZ-EV-006801,7,81.1,rapid_50kw,69.2,madrid,0,12.0
LZ-EV-006802,13,38.7,ultra_150kw,65.7,valencia,0,19.2
LZ-EV-006803,7,35.8,rapid_50kw,56.1,valencia,0,14.31
LZ-EV-006804,23,77.4,slow_7kw,64.9,murcia,0,12.76
LZ-EV-006805,16,40.5,ultra_150kw,64.4,murcia,0,34.44
LZ-EV-006806,2,67.0,fast_22kw,77.9,murcia,1,23.85
LZ-EV-006807,1,9.3,fast_22kw,70.3,barcelona,0,47.93
LZ-EV-006808,5,5.4,ultra_150kw,51.2,madrid,1,46.0
LZ-EV-006809,15,33.5,fast_22kw,102.7,barcelona,1,38.61
LZ-EV-006810,23,31.9,slow_7kw,50.7,sevilla,1,32.9
LZ-EV-006811,6,37.6,rapid_50kw,72.4,zaragoza,0,22.36
LZ-EV-006812,1,38.2,fast_22kw,64.9,sevilla,0,23.16
LZ-EV-006813,20,8.8,fast_22kw,65.3,madrid,0,51.95
LZ-EV-006814,1,27.9,slow_7kw,37.4,malaga,1,23.09
LZ-EV-006815,8,22.2,fast_22kw,54.8,sevilla,1,26.95
LZ-EV-006816,15,25.3,fast_22kw,70.9,sevilla,0,41.81
LZ-EV-006817,15,41.0,slow_7kw,97.2,sevilla,1,21.66
LZ-EV-006818,6,31.0,rapid_50kw,76.7,valencia,0,44.86
LZ-EV-006819,3,2.0,fast_22kw,32.5,valencia,0,31.41
LZ-EV-006820,20,48.1,slow_7kw,57.9,murcia,0,25.57
LZ-EV-006821,17,61.4,ultra_150kw,74.3,madrid,0,26.07
LZ-EV-006822,18,30.9,slow_7kw,41.3,malaga,0,27.18
LZ-EV-006823,1,39.4,slow_7kw,64.7,sevilla,1,37.99
LZ-EV-006824,11,70.6,slow_7kw,45.5,malaga,1,11.94
LZ-EV-006825,13,37.3,fast_22kw,63.6,sevilla,0,35.73
LZ-EV-006826,14,15.9,fast_22kw,42.3,madrid,0,28.59
LZ-EV-006827,7,47.1,ultra_150kw,56.0,sevilla,0,28.89
LZ-EV-006828,12,41.0,fast_22kw,62.2,valencia,0,32.53
LZ-EV-006829,10,39.1,rapid_50kw,54.4,barcelona,1,26.8
LZ-EV-006830,2,53.6,slow_7kw,72.4,murcia,0,28.34
LZ-EV-006831,15,28.9,slow_7kw,35.9,madrid,0,25.34
LZ-EV-006832,9,27.9,ultra_150kw,72.7,barcelona,0,50.65
LZ-EV-006833,2,19.7,fast_22kw,62.7,valencia,0,34.83
LZ-EV-006834,1,46.7,fast_22kw,52.1,murcia,0,25.75
LZ-EV-006835,15,43.1,slow_7kw,69.2,sevilla,0,25.62
LZ-EV-006836,1,50.3,rapid_50kw,79.9,barcelona,1,24.86
LZ-EV-006837,3,24.6,ultra_150kw,53.3,barcelona,1,33.97
LZ-EV-006838,1,17.9,slow_7kw,100.1,barcelona,1,76.34
LZ-EV-006839,18,2.0,fast_22kw,32.0,murcia,1,29.38
LZ-EV-006840,3,63.0,slow_7kw,55.7,valencia,0,18.14
LZ-EV-006841,23,45.5,ultra_150kw,55.3,madrid,1,26.77
LZ-EV-006842,5,67.7,ultra_150kw,34.3,bilbao,1,9.98
LZ-EV-006843,17,19.4,rapid_50kw,88.6,sevilla,0,15.98
LZ-EV-006844,8,20.4,fast_22kw,66.6,valencia,1,25.31
LZ-EV-006845,14,75.9,slow_7kw,71.5,murcia,0,17.88
LZ-EV-006846,7,12.7,slow_7kw,53.9,madrid,0,20.7
LZ-EV-006847,14,79.1,rapid_50kw,77.1,valencia,1,14.96
LZ-EV-006848,7,80.6,slow_7kw,37.9,malaga,1,6.18
LZ-EV-006849,7,16.5,slow_7kw,69.8,bilbao,0,41.71
LZ-EV-006850,4,50.6,fast_22kw,64.5,madrid,0,29.96
LZ-EV-006851,13,2.8,rapid_50kw,89.7,sevilla,1,37.81
LZ-EV-006852,18,35.6,slow_7kw,75.0,zaragoza,1,41.94
LZ-EV-006853,20,50.0,slow_7kw,75.8,sevilla,0,33.31
LZ-EV-006854,3,42.2,slow_7kw,68.6,bilbao,0,37.59
LZ-EV-006855,6,67.0,slow_7kw,58.4,valencia,1,18.37
LZ-EV-006856,4,24.5,rapid_50kw,61.2,zaragoza,0,14.24
LZ-EV-006857,17,49.0,fast_22kw,66.9,valencia,0,27.64
LZ-EV-006858,3,41.7,fast_22kw,88.7,barcelona,0,44.6
LZ-EV-006859,1,21.7,fast_22kw,46.4,sevilla,1,35.89
LZ-EV-006860,11,58.0,fast_22kw,72.4,sevilla,0,29.69
LZ-EV-006861,16,10.4,fast_22kw,80.0,barcelona,1,21.57
LZ-EV-006862,12,38.3,slow_7kw,52.5,zaragoza,1,29.82
LZ-EV-006863,1,54.7,fast_22kw,56.4,valencia,0,22.38
LZ-EV-006864,5,42.1,fast_22kw,47.1,sevilla,0,23.41
LZ-EV-006865,1,54.9,fast_22kw,45.0,madrid,1,16.05
LZ-EV-006866,18,36.1,fast_22kw,28.6,malaga,0,16.55
LZ-EV-006867,13,58.8,fast_22kw,79.3,malaga,0,29.3
LZ-EV-006868,18,58.0,slow_7kw,75.8,valencia,0,26.24
LZ-EV-006869,10,52.3,fast_22kw,77.1,sevilla,1,31.62
LZ-EV-006870,20,44.0,ultra_150kw,69.9,madrid,1,33.72
LZ-EV-006871,7,42.5,slow_7kw,49.9,madrid,0,26.98
LZ-EV-006872,6,37.4,slow_7kw,80.1,barcelona,0,44.82
LZ-EV-006873,18,70.3,fast_22kw,108.3,murcia,1,27.5
LZ-EV-006874,9,57.9,slow_7kw,48.2,malaga,0,19.81
LZ-EV-006875,10,2.0,fast_22kw,59.3,malaga,0,52.53
LZ-EV-006876,9,46.3,slow_7kw,63.3,murcia,0,34.38
LZ-EV-006877,16,46.8,slow_7kw,71.2,barcelona,0,40.7
LZ-EV-006878,10,11.2,slow_7kw,82.2,valencia,0,50.48
LZ-EV-006879,22,18.1,fast_22kw,64.7,valencia,0,37.84
LZ-EV-006880,5,67.4,slow_7kw,79.0,valencia,0,23.22
LZ-EV-006881,15,37.3,slow_7kw,51.0,valencia,0,29.81
LZ-EV-006882,9,30.2,fast_22kw,58.6,zaragoza,0,29.7
LZ-EV-006883,17,15.5,rapid_50kw,53.6,madrid,0,41.48
LZ-EV-006884,3,13.6,fast_22kw,45.1,zaragoza,0,34.47
LZ-EV-006885,4,66.2,slow_7kw,62.6,bilbao,0,18.93
LZ-EV-006886,14,5.2,fast_22kw,35.8,bilbao,0,29.37
LZ-EV-006887,12,50.2,slow_7kw,57.4,valencia,0,27.99
LZ-EV-006888,7,25.5,rapid_50kw,80.3,sevilla,0,25.41
LZ-EV-006889,21,26.9,ultra_150kw,89.5,bilbao,0,51.87
LZ-EV-006890,12,23.6,slow_7kw,47.4,bilbao,0,34.05
LZ-EV-006891,6,38.8,rapid_50kw,79.5,sevilla,1,25.64
LZ-EV-006892,12,36.5,slow_7kw,38.8,madrid,1,22.61
LZ-EV-006893,14,44.5,fast_22kw,68.8,barcelona,0,18.6
LZ-EV-006894,13,76.8,rapid_50kw,43.9,barcelona,0,8.25
LZ-EV-006895,8,56.0,fast_22kw,81.3,murcia,1,26.98
LZ-EV-006896,16,11.6,slow_7kw,40.8,zaragoza,0,38.63
LZ-EV-006897,19,15.0,ultra_150kw,59.8,murcia,0,46.46
LZ-EV-006898,5,35.0,rapid_50kw,54.4,barcelona,1,31.09
LZ-EV-006899,3,27.0,rapid_50kw,44.7,madrid,0,30.51
LZ-EV-006900,17,24.6,ultra_150kw,34.3,barcelona,0,23.05
LZ-EV-006901,5,15.8,slow_7kw,34.5,bilbao,0,24.4
LZ-EV-006902,12,55.8,rapid_50kw,72.0,barcelona,0,28.75
LZ-EV-006903,5,44.4,slow_7kw,87.1,murcia,0,35.06
LZ-EV-006904,9,37.8,ultra_150kw,53.0,malaga,1,31.7
LZ-EV-006905,18,21.7,rapid_50kw,52.1,valencia,0,29.74
LZ-EV-006906,7,22.0,rapid_50kw,80.2,barcelona,0,16.02
LZ-EV-006907,3,9.3,fast_22kw,63.1,madrid,0,53.3
LZ-EV-006908,18,39.1,fast_22kw,71.4,zaragoza,0,37.86
LZ-EV-006909,2,24.0,slow_7kw,70.3,barcelona,0,49.04
LZ-EV-006910,2,49.7,slow_7kw,64.1,madrid,0,28.99
LZ-EV-006911,11,49.7,slow_7kw,61.8,madrid,0,27.44
LZ-EV-006912,11,49.1,fast_22kw,28.0,malaga,0,12.16
LZ-EV-006913,18,27.7,rapid_50kw,74.4,barcelona,0,21.69
LZ-EV-006914,14,34.6,rapid_50kw,43.6,valencia,1,24.05
LZ-EV-006915,15,25.6,slow_7kw,68.0,murcia,0,29.91
LZ-EV-006916,5,48.0,fast_22kw,53.1,bilbao,0,28.5
LZ-EV-006917,2,60.7,slow_7kw,28.0,bilbao,0,11.21
LZ-EV-006918,2,40.1,slow_7kw,61.6,barcelona,0,36.31
LZ-EV-006919,14,66.2,rapid_50kw,83.0,barcelona,0,23.22
LZ-EV-006920,21,43.0,fast_22kw,68.4,malaga,0,32.61
LZ-EV-006921,8,28.9,fast_22kw,71.7,murcia,0,48.2
LZ-EV-006922,3,39.0,ultra_150kw,89.2,barcelona,1,45.74
LZ-EV-006923,21,45.5,slow_7kw,64.3,barcelona,1,34.55
LZ-EV-006924,6,25.6,slow_7kw,63.4,murcia,0,44.4
LZ-EV-006925,20,9.4,ultra_150kw,90.3,zaragoza,0,38.2
LZ-EV-006926,0,39.0,fast_22kw,63.0,bilbao,0,32.73
LZ-EV-006927,17,40.4,slow_7kw,46.9,barcelona,0,25.08
LZ-EV-006928,0,40.6,rapid_50kw,47.3,zaragoza,0,24.55
LZ-EV-006929,5,60.5,slow_7kw,65.6,bilbao,1,26.43
LZ-EV-006930,0,40.2,slow_7kw,46.3,murcia,1,25.29
LZ-EV-006931,2,36.9,slow_7kw,92.9,malaga,1,43.28
LZ-EV-006932,18,44.0,rapid_50kw,67.3,sevilla,0,22.06
LZ-EV-006933,13,45.1,slow_7kw,48.1,valencia,1,25.63
LZ-EV-006934,22,25.6,ultra_150kw,55.4,sevilla,1,36.07
LZ-EV-006935,1,57.8,slow_7kw,54.7,barcelona,0,19.71
LZ-EV-006936,5,23.9,slow_7kw,46.4,sevilla,0,30.82
LZ-EV-006937,10,63.5,slow_7kw,70.0,zaragoza,0,22.49
LZ-EV-006938,10,44.4,ultra_150kw,60.7,murcia,0,29.86
LZ-EV-006939,14,66.5,slow_7kw,47.8,murcia,1,14.96
LZ-EV-006940,21,32.4,fast_22kw,41.4,murcia,0,26.43
LZ-EV-006941,8,73.9,slow_7kw,60.2,malaga,0,14.89
LZ-EV-006942,16,55.7,fast_22kw,63.4,barcelona,0,23.33
LZ-EV-006943,4,37.4,ultra_150kw,56.7,murcia,1,33.44
LZ-EV-006944,15,36.8,fast_22kw,62.3,bilbao,0,35.37
LZ-EV-006945,9,63.2,rapid_50kw,48.8,barcelona,1,17.14
LZ-EV-006946,12,35.6,fast_22kw,58.8,madrid,0,31.19
LZ-EV-006947,17,61.9,fast_22kw,31.9,sevilla,0,10.71
LZ-EV-006948,9,39.2,slow_7kw,63.3,bilbao,0,35.58
LZ-EV-006949,16,2.0,slow_7kw,68.8,malaga,0,25.65
LZ-EV-006950,13,61.3,fast_22kw,51.9,madrid,1,17.92
LZ-EV-006951,19,41.6,slow_7kw,77.0,zaragoza,0,22.56
LZ-EV-006952,15,14.8,slow_7kw,59.7,barcelona,0,25.54
LZ-EV-006953,18,29.0,fast_22kw,48.8,barcelona,0,30.1
LZ-EV-006954,3,22.7,rapid_50kw,40.7,barcelona,0,26.67
LZ-EV-006955,20,45.2,fast_22kw,47.1,sevilla,0,23.16
LZ-EV-006956,5,33.2,ultra_150kw,59.4,madrid,0,38.6
LZ-EV-006957,1,62.5,ultra_150kw,29.4,sevilla,0,10.79
LZ-EV-006958,16,13.0,fast_22kw,72.5,barcelona,1,51.05
LZ-EV-006959,21,13.0,fast_22kw,44.5,valencia,0,37.76
LZ-EV-006960,9,39.9,fast_22kw,60.5,sevilla,1,31.93
LZ-EV-006961,21,48.9,rapid_50kw,48.5,murcia,1,21.98
LZ-EV-006962,5,22.2,slow_7kw,68.9,madrid,0,20.89
LZ-EV-006963,11,35.8,slow_7kw,74.2,murcia,0,30.87
LZ-EV-006964,3,62.0,fast_22kw,70.7,malaga,1,24.83
LZ-EV-006965,13,50.4,slow_7kw,54.9,malaga,1,25.14
LZ-EV-006966,8,44.1,slow_7kw,60.5,bilbao,0,32.11
LZ-EV-006967,19,50.5,fast_22kw,81.7,madrid,0,28.28
LZ-EV-006968,5,55.8,fast_22kw,59.7,sevilla,1,26.44
LZ-EV-006969,11,40.7,fast_22kw,66.9,zaragoza,0,22.57
LZ-EV-006970,8,65.5,fast_22kw,73.1,zaragoza,0,23.94
LZ-EV-006971,13,28.5,fast_22kw,93.0,madrid,0,50.21
LZ-EV-006972,13,17.3,slow_7kw,53.2,malaga,0,37.97
LZ-EV-006973,14,43.2,slow_7kw,57.5,malaga,0,29.71
LZ-EV-006974,9,35.2,rapid_50kw,34.0,bilbao,1,21.37
LZ-EV-006975,18,36.8,slow_7kw,51.0,barcelona,1,27.34
LZ-EV-006976,2,38.2,fast_22kw,60.7,sevilla,0,35.92
LZ-EV-006977,6,61.1,ultra_150kw,41.0,zaragoza,0,13.34
LZ-EV-006978,17,31.4,fast_22kw,44.5,madrid,1,28.7
LZ-EV-006979,18,58.7,fast_22kw,52.7,malaga,0,20.33
LZ-EV-006980,1,12.1,slow_7kw,74.6,zaragoza,0,32.11
LZ-EV-006981,12,2.0,slow_7kw,42.9,zaragoza,0,37.21
LZ-EV-006982,14,35.4,slow_7kw,67.1,sevilla,0,36.41
LZ-EV-006983,13,54.3,fast_22kw,45.0,bilbao,0,19.4
LZ-EV-006984,17,25.6,fast_22kw,47.1,barcelona,1,32.08
LZ-EV-006985,7,41.2,fast_22kw,47.2,bilbao,0,14.71
LZ-EV-006986,10,39.2,slow_7kw,44.6,sevilla,0,24.38
LZ-EV-006987,17,17.9,slow_7kw,84.8,sevilla,0,46.51
LZ-EV-006988,17,28.0,slow_7kw,34.9,madrid,0,23.5
LZ-EV-006989,14,46.8,rapid_50kw,63.4,zaragoza,1,30.48
LZ-EV-006990,20,35.8,fast_22kw,53.2,malaga,0,29.8
LZ-EV-006991,7,41.3,fast_22kw,56.6,bilbao,0,32.53
LZ-EV-006992,20,24.6,fast_22kw,67.5,sevilla,0,43.54
LZ-EV-006993,7,81.3,fast_22kw,56.9,barcelona,1,9.63
LZ-EV-006994,23,48.1,slow_7kw,28.0,barcelona,1,15.32
LZ-EV-006995,3,42.5,ultra_150kw,64.2,sevilla,0,34.31
LZ-EV-006996,2,56.6,slow_7kw,37.6,madrid,1,14.92
LZ-EV-006997,8,29.1,fast_22kw,48.6,madrid,0,22.53
LZ-EV-006998,2,26.9,slow_7kw,63.1,bilbao,1,21.95
LZ-EV-006999,10,34.3,slow_7kw,45.3,zaragoza,1,28.63
LZ-EV-007000,5,33.7,slow_7kw,72.3,bilbao,0,29.2
LZ-EV-007001,20,28.0,fast_22kw,83.4,sevilla,1,39.39
LZ-EV-007002,5,20.8,slow_7kw,39.9,bilbao,0,30.75
LZ-EV-007003,21,50.7,slow_7kw,69.8,zaragoza,0,24.51
LZ-EV-007004,11,32.3,slow_7kw,80.3,malaga,0,49.36
LZ-EV-007005,23,15.9,rapid_50kw,87.6,barcelona,1,16.5
LZ-EV-007006,11,59.9,rapid_50kw,52.2,valencia,0,18.23
LZ-EV-007007,18,43.6,rapid_50kw,80.6,zaragoza,0,34.76
LZ-EV-007008,13,16.2,rapid_50kw,53.4,bilbao,0,44.4
LZ-EV-007009,15,45.3,fast_22kw,58.7,barcelona,0,25.39
LZ-EV-007010,5,17.1,slow_7kw,63.4,barcelona,1,48.07
LZ-EV-007011,20,50.6,slow_7kw,80.0,madrid,0,30.79
LZ-EV-007012,19,42.9,rapid_50kw,78.6,malaga,1,25.44
LZ-EV-007013,11,17.2,rapid_50kw,71.4,valencia,0,41.79
LZ-EV-007014,7,49.1,slow_7kw,55.8,madrid,0,18.76
LZ-EV-007015,17,23.2,rapid_50kw,56.8,barcelona,0,12.38
LZ-EV-007016,16,34.9,rapid_50kw,52.8,madrid,0,28.46
LZ-EV-007017,5,30.2,fast_22kw,52.2,madrid,0,34.87
LZ-EV-007018,14,43.3,slow_7kw,50.4,madrid,1,24.96
LZ-EV-007019,16,43.4,fast_22kw,66.0,madrid,0,33.74
LZ-EV-007020,4,63.4,fast_22kw,61.6,zaragoza,1,21.32
LZ-EV-007021,1,48.7,fast_22kw,63.4,barcelona,1,23.86
LZ-EV-007022,16,48.3,rapid_50kw,74.4,malaga,0,19.61
LZ-EV-007023,0,21.5,fast_22kw,92.5,valencia,0,36.74
LZ-EV-007024,0,36.0,ultra_150kw,66.7,zaragoza,0,31.75
LZ-EV-007025,0,34.0,slow_7kw,83.7,bilbao,0,29.81
LZ-EV-007026,4,24.1,rapid_50kw,68.7,valencia,0,41.86
LZ-EV-007027,7,44.8,fast_22kw,80.3,zaragoza,1,43.85
LZ-EV-007028,6,50.2,slow_7kw,62.6,bilbao,0,29.57
LZ-EV-007029,16,50.2,fast_22kw,60.2,sevilla,0,26.99
LZ-EV-007030,15,25.3,slow_7kw,76.8,malaga,0,38.82
LZ-EV-007031,11,81.5,slow_7kw,61.0,sevilla,0,9.56
LZ-EV-007032,23,12.7,rapid_50kw,64.6,zaragoza,0,31.5
LZ-EV-007033,0,32.7,ultra_150kw,28.0,bilbao,0,17.41
LZ-EV-007034,19,52.0,slow_7kw,79.9,valencia,1,34.06
LZ-EV-007035,21,63.1,fast_22kw,39.4,malaga,0,12.02
LZ-EV-007036,17,46.9,slow_7kw,78.5,valencia,1,26.29
LZ-EV-007037,4,45.0,fast_22kw,41.3,madrid,0,20.61
LZ-EV-007038,17,45.0,fast_22kw,38.5,valencia,1,21.21
LZ-EV-007039,10,52.0,ultra_150kw,64.9,valencia,1,28.75
LZ-EV-007040,14,29.8,slow_7kw,72.4,sevilla,0,51.44
LZ-EV-007041,1,22.1,fast_22kw,34.0,barcelona,0,25.85
LZ-EV-007042,11,2.0,fast_22kw,47.8,madrid,1,29.98
LZ-EV-007043,17,32.9,rapid_50kw,50.2,bilbao,0,34.48
LZ-EV-007044,0,8.8,fast_22kw,63.9,valencia,0,35.33
LZ-EV-007045,20,38.0,slow_7kw,66.4,madrid,0,38.86
LZ-EV-007046,11,37.3,slow_7kw,53.2,murcia,0,27.87
LZ-EV-007047,15,26.4,fast_22kw,62.9,valencia,0,41.39
LZ-EV-007048,6,61.0,slow_7kw,68.3,bilbao,1,24.43
LZ-EV-007049,20,15.5,slow_7kw,68.1,sevilla,1,58.98
LZ-EV-007050,5,24.2,fast_22kw,34.9,malaga,0,25.49
LZ-EV-007051,11,37.8,fast_22kw,58.6,sevilla,0,34.14
LZ-EV-007052,6,9.7,fast_22kw,76.2,valencia,0,30.16
LZ-EV-007053,23,36.4,slow_7kw,88.5,zaragoza,0,27.94
LZ-EV-007054,10,20.4,fast_22kw,73.0,malaga,1,57.86
LZ-EV-007055,0,12.4,fast_22kw,78.1,valencia,0,36.63
LZ-EV-007056,10,46.3,fast_22kw,76.5,sevilla,0,38.47
LZ-EV-007057,14,35.5,rapid_50kw,81.4,malaga,0,21.21
LZ-EV-007058,1,43.2,fast_22kw,51.3,valencia,1,25.69
LZ-EV-007059,13,13.8,fast_22kw,60.9,murcia,0,45.56
LZ-EV-007060,20,62.2,fast_22kw,80.0,malaga,0,26.5
LZ-EV-007061,23,44.0,slow_7kw,60.5,bilbao,0,29.14
LZ-EV-007062,19,25.0,slow_7kw,63.6,murcia,1,48.48
LZ-EV-007063,7,78.0,fast_22kw,81.1,zaragoza,0,16.86
LZ-EV-007064,8,14.8,ultra_150kw,46.3,sevilla,1,37.05
LZ-EV-007065,20,22.3,fast_22kw,80.8,sevilla,0,30.91
LZ-EV-007066,1,2.0,slow_7kw,67.1,bilbao,0,34.72
LZ-EV-007067,9,53.1,ultra_150kw,57.6,barcelona,0,24.58
LZ-EV-007068,10,65.3,fast_22kw,39.8,barcelona,1,11.36
LZ-EV-007069,18,52.5,slow_7kw,51.4,barcelona,1,23.55
LZ-EV-007070,20,46.9,fast_22kw,78.9,valencia,0,20.45
LZ-EV-007071,13,5.0,slow_7kw,51.0,zaragoza,0,39.15
LZ-EV-007072,9,34.9,rapid_50kw,78.0,bilbao,0,24.76
LZ-EV-007073,22,43.7,slow_7kw,70.9,valencia,0,34.8
LZ-EV-007074,15,36.6,slow_7kw,72.7,barcelona,0,37.23
LZ-EV-007075,0,23.5,fast_22kw,58.2,madrid,0,35.95
LZ-EV-007076,20,55.8,fast_22kw,61.6,zaragoza,0,23.48
LZ-EV-007077,10,22.6,slow_7kw,36.7,malaga,0,26.41
LZ-EV-007078,21,30.0,slow_7kw,68.9,zaragoza,0,44.23
LZ-EV-007079,2,62.0,rapid_50kw,81.4,sevilla,0,27.93
LZ-EV-007080,17,36.1,rapid_50kw,69.8,malaga,0,32.52
LZ-EV-007081,18,52.6,slow_7kw,46.5,bilbao,0,19.94
LZ-EV-007082,18,25.5,fast_22kw,43.8,murcia,1,29.33
LZ-EV-007083,20,41.8,slow_7kw,63.1,bilbao,0,31.57
LZ-EV-007084,16,48.3,rapid_50kw,30.9,barcelona,1,14.3
LZ-EV-007085,23,27.0,fast_22kw,35.2,zaragoza,0,26.16
LZ-EV-007086,7,27.3,slow_7kw,53.2,malaga,0,35.43
LZ-EV-007087,22,32.3,fast_22kw,50.0,valencia,0,28.92
LZ-EV-007088,20,66.6,slow_7kw,70.1,madrid,0,22.72
LZ-EV-007089,3,46.7,fast_22kw,34.6,zaragoza,0,16.9
LZ-EV-007090,1,61.9,fast_22kw,59.2,murcia,1,22.07
LZ-EV-007091,3,35.2,slow_7kw,54.7,madrid,1,35.91
LZ-EV-007092,15,16.3,ultra_150kw,44.4,murcia,0,37.76
LZ-EV-007093,17,15.8,slow_7kw,100.4,bilbao,0,27.34
LZ-EV-007094,4,21.7,fast_22kw,79.3,murcia,0,34.83
