row_id,municipio,censal_area,month,mean_temperature_c,household_income_index,building_type,avg_household_size,current_heating_source,distance_to_gas_network_m,competitor_price_delta_pct,marketing_touches,referral_lead,potential_daily_consumption_m3,potential_daily_revenue_eur,signed_contract
20241010_me_casco_historico,miranda_de_ebro,me_casco_historico,10,11.9,48,apartment,2.4,diesel,120,1.0,1,0,3.27,2.67,0
20241010_me_ircio,miranda_de_ebro,me_ircio,10,13.3,55,apartment,2.7,electric,400,3.1,6,0,1.97,1.55,0
20241010_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,9.8,40,terraced_house,3.1,diesel,700,-6.6,1,1,4.38,3.33,0
20241010_me_bayas,miranda_de_ebro,me_bayas,10,12.2,50,detached_house,3.4,butane_lpg,1600,7.1,1,0,3.75,3.07,0
20241011_rv_centro,rincon_de_la_victoria,rv_centro,10,17.9,58,apartment,2.6,electric,150,7.5,3,0,1.42,1.13,1
20241011_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,18.1,52,apartment,2.8,butane_lpg,650,30.6,2,0,2.04,1.63,0
20241011_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,18.1,72,detached_house,3.0,electric,900,0.2,3,1,1.4,1.15,0
20241011_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,19.4,44,terraced_house,3.2,none,1800,-6.4,4,1,2.0,1.55,0
20241011_me_casco_historico,miranda_de_ebro,me_casco_historico,10,11.2,48,apartment,2.4,diesel,120,20.0,1,0,2.68,2.05,0
20241011_me_ircio,miranda_de_ebro,me_ircio,10,11.8,55,apartment,2.7,electric,400,4.8,0,0,2.6,1.87,1
20241011_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,11.4,40,terraced_house,3.1,diesel,700,-5.5,0,0,3.3,2.55,0
20241011_me_bayas,miranda_de_ebro,me_bayas,10,12.5,50,detached_house,3.4,butane_lpg,1600,2.6,1,0,2.95,2.31,0
20241012_rv_centro,rincon_de_la_victoria,rv_centro,10,19.3,58,apartment,2.6,electric,150,-3.2,2,0,1.23,0.92,0
20241012_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,18.7,52,apartment,2.8,butane_lpg,650,-13.0,2,0,1.47,1.09,0
20241012_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,18.0,72,detached_house,3.0,electric,900,-3.2,2,0,1.39,1.07,0
20241012_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,19.1,44,terraced_house,3.2,none,1800,9.7,3,0,1.99,1.48,0
20241012_me_casco_historico,miranda_de_ebro,me_casco_historico,10,11.8,48,apartment,2.4,diesel,120,-2.9,1,0,1.9,1.54,0
20241012_me_ircio,miranda_de_ebro,me_ircio,10,10.3,55,apartment,2.7,electric,400,2.9,1,1,3.47,2.46,0
20241012_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,9.2,40,terraced_house,3.1,diesel,700,11.5,2,0,3.52,2.76,1
20241012_me_bayas,miranda_de_ebro,me_bayas,10,10.0,50,detached_house,3.4,butane_lpg,1600,-12.2,3,0,4.2,3.39,0
20241013_rv_centro,rincon_de_la_victoria,rv_centro,10,18.0,58,apartment,2.6,electric,150,1.9,1,0,1.44,1.15,0
20241013_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,20.1,52,apartment,2.8,butane_lpg,650,-20.5,4,0,1.6,1.18,1
20241013_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,20.1,72,detached_house,3.0,electric,900,6.8,2,0,1.55,1.18,0
20241013_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,16.9,44,terraced_house,3.2,none,1800,7.0,5,0,2.06,1.61,0
20241013_me_casco_historico,miranda_de_ebro,me_casco_historico,10,12.5,48,apartment,2.4,diesel,120,14.6,1,0,2.24,1.83,0
20241013_me_ircio,miranda_de_ebro,me_ircio,10,11.0,55,apartment,2.7,electric,400,8.1,1,0,2.6,2.01,0
20241013_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,12.9,40,terraced_house,3.1,diesel,700,6.2,0,0,3.17,2.42,1
20241013_me_bayas,miranda_de_ebro,me_bayas,10,9.7,50,detached_house,3.4,butane_lpg,1600,0.4,3,0,4.65,3.48,0
20241014_rv_centro,rincon_de_la_victoria,rv_centro,10,17.8,58,apartment,2.6,electric,150,-6.1,1,0,1.22,0.93,0
20241014_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,18.0,52,apartment,2.8,butane_lpg,650,20.1,0,0,1.38,1.07,0
20241014_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,19.2,72,detached_house,3.0,electric,900,4.2,3,0,1.69,1.31,0
20241014_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,18.2,44,terraced_house,3.2,none,1800,7.3,3,0,1.92,1.42,0
20241014_me_casco_historico,miranda_de_ebro,me_casco_historico,10,10.6,48,apartment,2.4,diesel,120,10.4,2,1,2.52,2.06,0
20241014_me_ircio,miranda_de_ebro,me_ircio,10,11.3,55,apartment,2.7,electric,400,-8.9,4,0,3.06,2.38,1
20241014_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,10.8,40,terraced_house,3.1,diesel,700,6.9,1,0,3.43,2.75,0
20241014_me_bayas,miranda_de_ebro,me_bayas,10,10.0,50,detached_house,3.4,butane_lpg,1600,-1.1,1,0,4.41,3.4,0
20241015_rv_centro,rincon_de_la_victoria,rv_centro,10,18.1,58,apartment,2.6,electric,150,12.6,1,0,1.39,1.07,1
20241015_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,15.7,52,apartment,2.8,butane_lpg,650,2.1,1,0,1.57,1.29,1
20241015_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,17.4,72,detached_house,3.0,electric,900,7.6,1,0,1.91,1.41,0
20241015_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,17.2,44,terraced_house,3.2,none,1800,20.6,4,1,2.17,1.74,0
20241015_me_casco_historico,miranda_de_ebro,me_casco_historico,10,11.5,48,apartment,2.4,diesel,120,12.5,5,0,2.14,1.68,1
20241015_me_ircio,miranda_de_ebro,me_ircio,10,9.3,55,apartment,2.7,electric,400,23.2,4,0,3.02,2.39,0
20241015_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,10.8,40,terraced_house,3.1,diesel,700,0.3,1,0,3.89,2.81,0
20241015_me_bayas,miranda_de_ebro,me_bayas,10,12.5,50,detached_house,3.4,butane_lpg,1600,-8.3,2,0,4.5,3.44,0
20241016_rv_centro,rincon_de_la_victoria,rv_centro,10,17.1,58,apartment,2.6,electric,150,-2.3,1,0,1.27,0.99,1
20241016_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,16.9,52,apartment,2.8,butane_lpg,650,30.0,1,0,1.43,1.02,0
20241016_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,17.2,72,detached_house,3.0,electric,900,-2.6,1,0,1.42,1.14,0
20241016_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,19.4,44,terraced_house,3.2,none,1800,-8.0,4,0,2.01,1.59,0
20241016_me_casco_historico,miranda_de_ebro,me_casco_historico,10,10.6,48,apartment,2.4,diesel,120,-5.5,0,1,3.85,2.74,0
20241016_me_ircio,miranda_de_ebro,me_ircio,10,12.0,55,apartment,2.7,electric,400,-1.2,3,0,1.98,1.53,1
20241016_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,10.8,40,terraced_house,3.1,diesel,700,-2.5,2,0,3.34,2.71,0
20241016_me_bayas,miranda_de_ebro,me_bayas,10,13.0,50,detached_house,3.4,butane_lpg,1600,-3.1,7,0,3.48,2.8,0
20241017_rv_centro,rincon_de_la_victoria,rv_centro,10,16.6,58,apartment,2.6,electric,150,-2.1,1,0,1.46,1.1,0
20241017_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,17.4,52,apartment,2.8,butane_lpg,650,-0.4,4,0,1.77,1.44,0
20241017_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,18.8,72,detached_house,3.0,electric,900,15.8,1,0,2.27,1.86,1
20241017_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,20.8,44,terraced_house,3.2,none,1800,10.0,2,0,2.42,1.85,0
20241017_me_casco_historico,miranda_de_ebro,me_casco_historico,10,11.0,48,apartment,2.4,diesel,120,9.6,5,0,2.31,1.81,0
20241017_me_ircio,miranda_de_ebro,me_ircio,10,9.3,55,apartment,2.7,electric,400,-1.1,6,0,2.35,1.84,0
20241017_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,10.3,40,terraced_house,3.1,diesel,700,5.2,3,0,3.73,3.07,1
20241017_me_bayas,miranda_de_ebro,me_bayas,10,9.8,50,detached_house,3.4,butane_lpg,1600,-11.4,1,1,3.74,3.02,0
20241018_rv_centro,rincon_de_la_victoria,rv_centro,10,19.0,58,apartment,2.6,electric,150,-4.6,1,0,1.11,0.82,0
20241018_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,16.6,52,apartment,2.8,butane_lpg,650,5.9,6,0,1.51,1.14,1
20241018_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,14.9,72,detached_house,3.0,electric,900,15.9,2,0,1.57,1.2,0
20241018_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,17.6,44,terraced_house,3.2,none,1800,-11.7,3,0,1.71,1.23,0
20241018_me_casco_historico,miranda_de_ebro,me_casco_historico,10,9.1,48,apartment,2.4,diesel,120,-14.4,0,0,2.72,2.11,0
20241018_me_ircio,miranda_de_ebro,me_ircio,10,10.6,55,apartment,2.7,electric,400,-7.7,4,0,2.33,1.85,0
20241018_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,9.8,40,terraced_house,3.1,diesel,700,16.5,3,0,4.41,3.33,1
20241018_me_bayas,miranda_de_ebro,me_bayas,10,12.3,50,detached_house,3.4,butane_lpg,1600,21.8,0,0,3.2,2.55,0
20241019_rv_centro,rincon_de_la_victoria,rv_centro,10,17.2,58,apartment,2.6,electric,150,-12.3,3,0,1.68,1.27,0
20241019_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,16.6,52,apartment,2.8,butane_lpg,650,11.9,5,0,1.22,0.94,0
20241019_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,13.2,72,detached_house,3.0,electric,900,-2.7,0,0,2.32,1.79,0
20241019_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,19.4,44,terraced_house,3.2,none,1800,-7.5,3,0,2.34,1.8,0
20241019_me_casco_historico,miranda_de_ebro,me_casco_historico,10,9.4,48,apartment,2.4,diesel,120,8.4,2,0,3.51,2.72,0
20241019_me_ircio,miranda_de_ebro,me_ircio,10,10.5,55,apartment,2.7,electric,400,-16.9,2,0,2.36,1.74,0
20241019_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,10.3,40,terraced_house,3.1,diesel,700,3.1,0,0,2.79,2.2,0
20241019_me_bayas,miranda_de_ebro,me_bayas,10,11.5,50,detached_house,3.4,butane_lpg,1600,-6.2,3,0,2.65,2.17,0
20241020_rv_centro,rincon_de_la_victoria,rv_centro,10,15.9,58,apartment,2.6,electric,150,-2.5,4,0,1.44,1.15,1
20241020_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,18.5,52,apartment,2.8,butane_lpg,650,-5.0,3,0,1.38,1.1,0
20241020_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,15.9,72,detached_house,3.0,electric,900,6.2,3,0,1.46,1.15,1
20241020_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,19.0,44,terraced_house,3.2,none,1800,9.3,1,0,2.5,1.98,0
20241020_me_casco_historico,miranda_de_ebro,me_casco_historico,10,10.6,48,apartment,2.4,diesel,120,13.9,2,0,2.78,2.14,1
20241020_me_ircio,miranda_de_ebro,me_ircio,10,11.7,55,apartment,2.7,electric,400,-9.0,2,0,2.4,1.87,1
20241020_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,9.3,40,terraced_house,3.1,diesel,700,16.6,0,0,4.45,3.5,0
20241020_me_bayas,miranda_de_ebro,me_bayas,10,9.5,50,detached_house,3.4,butane_lpg,1600,0.8,2,0,3.9,3.14,0
20241021_rv_centro,rincon_de_la_victoria,rv_centro,10,17.3,58,apartment,2.6,electric,150,0.7,5,0,1.27,0.96,0
20241021_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,17.7,52,apartment,2.8,butane_lpg,650,-12.0,4,0,1.44,1.1,0
20241021_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,18.1,72,detached_house,3.0,electric,900,3.9,3,0,1.53,1.15,0
20241021_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,17.1,44,terraced_house,3.2,none,1800,-9.1,1,0,2.35,1.91,0
20241021_me_casco_historico,miranda_de_ebro,me_casco_historico,10,11.7,48,apartment,2.4,diesel,120,-0.8,4,0,2.59,2.08,0
20241021_me_ircio,miranda_de_ebro,me_ircio,10,9.9,55,apartment,2.7,electric,400,-9.7,2,0,2.9,2.02,0
20241021_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,8.4,40,terraced_house,3.1,diesel,700,-24.2,2,0,4.39,3.3,0
20241021_me_bayas,miranda_de_ebro,me_bayas,10,10.7,50,detached_house,3.4,butane_lpg,1600,3.1,0,0,3.95,3.16,0
20241022_rv_centro,rincon_de_la_victoria,rv_centro,10,17.4,58,apartment,2.6,electric,150,-3.2,3,0,1.57,1.25,0
20241022_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,18.5,52,apartment,2.8,butane_lpg,650,8.3,0,0,1.35,1.05,0
20241022_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,18.0,72,detached_house,3.0,electric,900,3.8,2,0,1.67,1.39,1
20241022_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,16.1,44,terraced_house,3.2,none,1800,2.4,1,0,2.1,1.81,0
20241022_me_casco_historico,miranda_de_ebro,me_casco_historico,10,9.7,48,apartment,2.4,diesel,120,8.5,4,0,2.62,2.0,1
20241022_me_ircio,miranda_de_ebro,me_ircio,10,8.4,55,apartment,2.7,electric,400,3.6,0,0,4.05,3.24,0
20241022_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,9.2,40,terraced_house,3.1,diesel,700,8.0,0,0,4.19,3.52,0
20241022_me_bayas,miranda_de_ebro,me_bayas,10,6.9,50,detached_house,3.4,butane_lpg,1600,27.7,5,0,5.58,4.47,0
20241023_rv_centro,rincon_de_la_victoria,rv_centro,10,19.3,58,apartment,2.6,electric,150,2.5,0,0,1.52,1.22,0
20241023_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,15.3,52,apartment,2.8,butane_lpg,650,-0.4,6,0,1.72,1.25,0
20241023_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,17.8,72,detached_house,3.0,electric,900,7.9,4,0,1.43,1.03,0
20241023_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,16.0,44,terraced_house,3.2,none,1800,14.2,3,0,2.09,1.66,1
20241023_me_casco_historico,miranda_de_ebro,me_casco_historico,10,11.1,48,apartment,2.4,diesel,120,9.4,2,0,2.25,1.77,0
20241023_me_ircio,miranda_de_ebro,me_ircio,10,8.2,55,apartment,2.7,electric,400,4.1,1,0,3.74,3.09,0
20241023_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,10.1,40,terraced_house,3.1,diesel,700,11.5,1,0,3.79,3.14,0
20241023_me_bayas,miranda_de_ebro,me_bayas,10,6.3,50,detached_house,3.4,butane_lpg,1600,-3.4,3,1,5.33,3.83,0
20241024_rv_centro,rincon_de_la_victoria,rv_centro,10,17.3,58,apartment,2.6,electric,150,2.6,4,0,1.23,0.92,0
20241024_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,17.4,52,apartment,2.8,butane_lpg,650,8.9,2,1,1.43,1.1,1
20241024_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,16.8,72,detached_house,3.0,electric,900,7.2,2,0,1.58,1.18,0
20241024_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,16.5,44,terraced_house,3.2,none,1800,5.9,1,0,1.97,1.54,0
20241024_me_casco_historico,miranda_de_ebro,me_casco_historico,10,11.3,48,apartment,2.4,diesel,120,-7.1,0,0,2.41,1.87,0
20241024_me_ircio,miranda_de_ebro,me_ircio,10,9.5,55,apartment,2.7,electric,400,-11.6,2,0,2.86,2.24,0
20241024_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,8.1,40,terraced_house,3.1,diesel,700,9.9,4,0,4.04,3.0,1
20241024_me_bayas,miranda_de_ebro,me_bayas,10,7.6,50,detached_house,3.4,butane_lpg,1600,13.3,1,0,4.36,3.32,0
20241025_rv_centro,rincon_de_la_victoria,rv_centro,10,15.8,58,apartment,2.6,electric,150,19.3,2,0,1.14,0.88,1
20241025_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,17.2,52,apartment,2.8,butane_lpg,650,-8.1,0,0,2.17,1.75,0
20241025_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,17.2,72,detached_house,3.0,electric,900,-7.3,4,0,1.79,1.43,0
20241025_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,17.2,44,terraced_house,3.2,none,1800,-4.2,3,0,2.43,1.82,0
20241025_me_casco_historico,miranda_de_ebro,me_casco_historico,10,10.1,48,apartment,2.4,diesel,120,-1.5,0,0,2.49,1.85,0
20241025_me_ircio,miranda_de_ebro,me_ircio,10,9.2,55,apartment,2.7,electric,400,6.3,2,0,3.56,2.76,0
20241025_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,10.6,40,terraced_house,3.1,diesel,700,-0.4,0,0,3.03,2.32,0
20241025_me_bayas,miranda_de_ebro,me_bayas,10,11.9,50,detached_house,3.4,butane_lpg,1600,-2.6,4,1,2.82,1.99,0
20241026_rv_centro,rincon_de_la_victoria,rv_centro,10,14.5,58,apartment,2.6,electric,150,19.0,0,0,1.53,1.21,0
20241026_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,15.5,52,apartment,2.8,butane_lpg,650,-6.6,3,0,1.73,1.4,1
20241026_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,18.0,72,detached_house,3.0,electric,900,5.2,3,0,1.83,1.4,0
20241026_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,16.4,44,terraced_house,3.2,none,1800,4.7,2,0,1.93,1.64,0
20241026_me_casco_historico,miranda_de_ebro,me_casco_historico,10,8.8,48,apartment,2.4,diesel,120,10.1,4,0,3.09,2.47,1
20241026_me_ircio,miranda_de_ebro,me_ircio,10,9.0,55,apartment,2.7,electric,400,-5.1,1,0,3.26,2.51,0
20241026_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,9.9,40,terraced_house,3.1,diesel,700,9.7,2,0,4.42,3.38,0
20241026_me_bayas,miranda_de_ebro,me_bayas,10,8.6,50,detached_house,3.4,butane_lpg,1600,2.5,3,0,4.03,3.35,0
20241027_rv_centro,rincon_de_la_victoria,rv_centro,10,18.1,58,apartment,2.6,electric,150,14.0,1,0,1.38,1.03,0
20241027_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,15.7,52,apartment,2.8,butane_lpg,650,-3.7,4,0,1.47,1.02,1
20241027_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,16.7,72,detached_house,3.0,electric,900,-5.1,2,1,1.62,1.3,0
20241027_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,17.5,44,terraced_house,3.2,none,1800,15.6,2,0,1.49,1.2,0
20241027_me_casco_historico,miranda_de_ebro,me_casco_historico,10,9.0,48,apartment,2.4,diesel,120,22.9,6,0,3.18,2.5,0
20241027_me_ircio,miranda_de_ebro,me_ircio,10,8.3,55,apartment,2.7,electric,400,-2.7,0,0,2.09,1.56,0
20241027_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,8.8,40,terraced_house,3.1,diesel,700,-19.4,4,0,4.06,2.97,0
20241027_me_bayas,miranda_de_ebro,me_bayas,10,7.1,50,detached_house,3.4,butane_lpg,1600,13.2,1,0,5.66,4.74,0
20241028_rv_centro,rincon_de_la_victoria,rv_centro,10,18.0,58,apartment,2.6,electric,150,23.4,2,0,1.34,1.1,0
20241028_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,15.6,52,apartment,2.8,butane_lpg,650,-4.3,2,0,1.9,1.45,1
20241028_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,17.1,72,detached_house,3.0,electric,900,3.9,2,0,1.44,1.1,0
20241028_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,16.6,44,terraced_house,3.2,none,1800,-9.2,1,0,1.89,1.47,0
20241028_me_casco_historico,miranda_de_ebro,me_casco_historico,10,9.0,48,apartment,2.4,diesel,120,-3.1,5,0,3.54,2.57,1
20241028_me_ircio,miranda_de_ebro,me_ircio,10,9.4,55,apartment,2.7,electric,400,-2.0,2,0,3.35,2.6,0
20241028_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,9.2,40,terraced_house,3.1,diesel,700,-4.1,2,0,4.01,3.12,1
20241028_me_bayas,miranda_de_ebro,me_bayas,10,8.9,50,detached_house,3.4,butane_lpg,1600,-11.9,2,0,5.2,4.15,0
20241029_rv_centro,rincon_de_la_victoria,rv_centro,10,16.3,58,apartment,2.6,electric,150,5.3,4,0,1.57,1.19,0
20241029_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,16.1,52,apartment,2.8,butane_lpg,650,-2.8,2,0,1.71,1.4,0
20241029_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,17.0,72,detached_house,3.0,electric,900,-9.2,5,1,2.04,1.67,0
20241029_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,17.3,44,terraced_house,3.2,none,1800,9.3,2,0,1.97,1.48,0
20241029_me_casco_historico,miranda_de_ebro,me_casco_historico,10,7.2,48,apartment,2.4,diesel,120,0.8,4,0,4.05,2.91,1
20241029_me_ircio,miranda_de_ebro,me_ircio,10,9.2,55,apartment,2.7,electric,400,15.8,1,0,3.62,2.89,1
20241029_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,7.2,40,terraced_house,3.1,diesel,700,10.7,0,0,5.08,4.19,1
20241029_me_bayas,miranda_de_ebro,me_bayas,10,6.6,50,detached_house,3.4,butane_lpg,1600,35.3,3,0,5.2,3.97,1
20241030_rv_centro,rincon_de_la_victoria,rv_centro,10,16.2,58,apartment,2.6,electric,150,-0.3,4,0,1.79,1.46,0
20241030_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,17.2,52,apartment,2.8,butane_lpg,650,8.0,5,0,1.2,0.93,0
20241030_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,15.9,72,detached_house,3.0,electric,900,-0.7,4,0,1.75,1.26,0
20241030_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,17.3,44,terraced_house,3.2,none,1800,31.0,2,0,2.41,1.93,0
20241030_me_casco_historico,miranda_de_ebro,me_casco_historico,10,7.2,48,apartment,2.4,diesel,120,8.5,3,0,3.11,2.41,0
20241030_me_ircio,miranda_de_ebro,me_ircio,10,7.5,55,apartment,2.7,electric,400,-6.2,1,0,3.67,2.67,0
20241030_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,7.7,40,terraced_house,3.1,diesel,700,14.5,1,0,4.5,3.44,0
20241030_me_bayas,miranda_de_ebro,me_bayas,10,6.2,50,detached_house,3.4,butane_lpg,1600,-2.7,3,0,5.94,4.59,1
20241031_rv_centro,rincon_de_la_victoria,rv_centro,10,18.2,58,apartment,2.6,electric,150,-4.8,1,0,1.47,1.15,0
20241031_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,16.7,52,apartment,2.8,butane_lpg,650,-1.9,1,0,2.12,1.57,0
20241031_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,15.0,72,detached_house,3.0,electric,900,24.1,3,0,1.99,1.5,0
20241031_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,17.1,44,terraced_house,3.2,none,1800,17.7,2,0,2.17,1.62,0
20241031_me_casco_historico,miranda_de_ebro,me_casco_historico,10,7.2,48,apartment,2.4,diesel,120,14.6,1,0,3.55,2.75,0
20241031_me_ircio,miranda_de_ebro,me_ircio,10,7.0,55,apartment,2.7,electric,400,23.6,2,0,3.89,3.06,1
20241031_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,9.6,40,terraced_house,3.1,diesel,700,12.1,1,0,4.51,3.58,0
20241031_me_bayas,miranda_de_ebro,me_bayas,10,7.3,50,detached_house,3.4,butane_lpg,1600,3.5,6,0,4.7,3.45,0
20241101_rv_centro,rincon_de_la_victoria,rv_centro,11,13.7,58,apartment,2.6,electric,150,13.4,1,0,1.8,1.5,1
20241101_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,11,16.8,52,apartment,2.8,butane_lpg,650,18.4,1,0,1.45,1.18,1
20241101_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,11,16.2,72,detached_house,3.0,electric,900,-3.3,1,0,1.92,1.5,0
20241101_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,11,13.0,44,terraced_house,3.2,none,1800,1.9,4,0,3.25,2.57,0
20241101_me_casco_historico,miranda_de_ebro,me_casco_historico,11,5.8,48,apartment,2.4,diesel,120,-1.6,3,0,4.2,3.3,0
20241101_me_ircio,miranda_de_ebro,me_ircio,11,8.6,55,apartment,2.7,electric,400,-0.6,2,0,3.5,2.84,0
20241101_me_industrial_norte,miranda_de_ebro,me_industrial_norte,11,7.2,40,terraced_house,3.1,diesel,700,3.8,2,0,4.86,3.67,0
20241101_me_bayas,miranda_de_ebro,me_bayas,11,7.7,50,detached_house,3.4,butane_lpg,1600,12.8,0,0,4.99,3.9,0
20241102_rv_centro,rincon_de_la_victoria,rv_centro,11,14.7,58,apartment,2.6,electric,150,11.1,4,0,1.69,1.37,1
20241102_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,11,13.2,52,apartment,2.8,butane_lpg,650,2.1,0,0,2.81,2.15,0
20241102_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,11,15.3,72,detached_house,3.0,electric,900,14.9,1,0,1.56,1.18,0
20241102_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,11,14.7,44,terraced_house,3.2,none,1800,10.2,0,0,2.26,1.72,0
20241102_me_casco_historico,miranda_de_ebro,me_casco_historico,11,8.4,48,apartment,2.4,diesel,120,12.3,5,0,3.64,2.95,1
20241102_me_ircio,miranda_de_ebro,me_ircio,11,7.4,55,apartment,2.7,electric,400,11.2,1,0,4.0,3.01,0
