u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque,profile_id
53.433,65.115,115.436,-120.395,97.029,3299.959,-147.717,109.86,89.603,82.518,28.084,97.967,20
73.486,18.555,23.468,-0.24,23.565,1499.98,-2.0,1.097,30.791,21.731,24.078,-0.034,8
48.562,18.829,26.386,13.788,26.021,1064.985,-4.249,-34.264,45.458,23.501,23.182,-25.391,10
82.645,44.337,59.7,10.569,57.534,1815.107,-3.573,-15.5,63.223,52.809,26.746,-11.825,56
18.982,18.488,82.443,-130.031,59.773,4499.947,-206.264,86.411,68.052,39.452,26.32,83.938,6
127.569,59.015,59.847,-30.686,58.997,4311.323,-78.491,17.406,61.412,57.258,28.028,13.641,58
24.683,18.084,23.237,-0.008,23.169,500.009,-2.002,1.097,45.844,20.36,25.081,0.016,4
46.536,26.935,52.748,-62.827,45.724,1187.54,-64.176,169.663,47.719,38.721,24.054,132.128,73
62.89,65.708,111.429,114.973,93.538,2434.775,-91.124,-161.603,70.42,81.898,25.773,-134.261,51
30.353,30.035,82.116,-69.571,61.305,999.993,-122.974,242.424,55.079,46.612,24.893,200.0,44
126.654,77.766,88.678,-28.739,82.013,5240.537,-101.321,12.378,69.375,78.766,23.53,10.089,71
63.043,81.49,124.99,-114.688,109.419,3634.975,-138.514,93.179,85.194,96.796,26.377,84.417,59
8.146,18.622,63.939,-7.62,45.986,100.023,-79.941,188.413,38.047,37.131,22.395,155.096,18
78.895,59.391,82.633,-104.907,72.122,2400.709,-76.999,136.11,71.113,65.588,24.192,110.311,81
108.465,75.533,95.087,-74.378,89.255,3112.224,-56.717,67.928,84.893,82.712,26.611,53.461,56
86.342,18.09,52.379,-99.614,42.772,2499.971,-75.604,123.443,40.922,33.411,24.051,100.759,9
131.799,23.159,38.238,-3.026,37.884,3499.965,-44.553,1.172,52.082,32.467,23.469,-0.586,23
18.681,49.761,97.542,36.315,80.073,705.081,-65.323,-179.624,71.507,67.728,24.177,-142.198,48
15.756,19.26,113.722,-129.985,84.77,3999.955,-203.637,96.642,93.996,57.817,24.721,93.508,15
87.748,18.576,72.039,-95.723,57.472,4999.953,-138.814,53.309,64.431,40.96,23.11,48.588,17
29.462,18.793,97.696,-71.242,65.591,994.992,-131.785,253.598,44.127,45.986,21.841,216.12,30
91.775,18.556,31.308,-44.246,29.74,1959.977,-13.557,64.154,39.016,25.907,21.421,46.645,30
108.058,21.69,70.425,-61.935,57.922,5853.376,-131.648,26.161,65.386,44.825,26.774,24.548,61
24.611,18.381,19.853,0.356,19.851,499.979,-1.999,1.098,30.991,19.85,25.708,-0.046,4
59.008,23.478,42.828,-103.177,39.281,1731.445,-85.139,196.291,56.586,33.727,24.79,157.745,72
45.542,18.811,45.39,-123.204,33.977,2716.58,-166.116,147.425,27.89,26.384,19.851,136.405,10
113.925,89.509,114.127,-22.823,101.643,2540.459,-7.015,24.473,79.542,93.664,24.824,16.402,75
12.038,18.81,19.622,0.827,19.068,249.987,-2.001,1.096,23.383,19.04,23.134,0.092,13
93.812,18.465,50.05,-92.266,43.254,2249.976,-40.119,126.185,54.539,34.367,24.274,95.682,27
87.214,18.695,72.121,-96.462,58.122,4999.958,-138.321,53.454,67.719,41.838,23.164,48.526,17
95.319,19.13,81.236,-89.582,64.28,4499.952,-122.124,55.231,62.561,45.987,24.884,48.935,4
131.778,23.21,50.095,-3.184,46.27,3499.965,-41.464,1.161,71.906,39.418,23.882,-0.571,23
35.73,50.693,44.493,-17.365,43.117,739.251,-14.387,67.178,31.246,44.347,21.646,47.307,43
15.396,80.581,77.27,1.944,75.704,358.928,-3.193,-15.028,57.703,76.27,25.911,-11.451,66
15.135,44.133,80.295,-130.333,65.11,3103.646,-215.377,135.316,57.111,54.94,24.982,133.023,63
93.92,91.053,114.651,-85.448,104.791,2318.782,-34.129,111.456,91.71,98.256,24.356,82.842,46
112.187,45.911,74.946,-67.992,64.072,2827.962,-40.484,69.506,65.905,56.074,23.603,52.632,80
9.654,19.086,122.763,-130.9,85.166,2459.977,-229.658,176.854,62.632,58.463,21.577,171.48,29
8.752,18.785,95.073,-9.757,65.238,99.992,-122.972,242.423,28.423,45.986,22.022,207.236,2
30.924,18.467,37.876,-27.084,31.549,675.006,-39.042,120.304,35.614,26.385,21.527,93.194,30
114.844,18.714,58.35,-64.208,46.481,2621.665,-25.197,70.874,54.898,36.996,23.205,52.271,11
118.41,92.624,124.632,-42.859,104.791,5216.139,-105.406,20.886,77.941,96.685,25.762,18.158,66
125.941,33.285,34.816,-34.253,31.283,4832.494,-101.686,17.52,29.042,26.498,23.57,14.369,81
21.373,50.102,88.493,-128.643,75.505,2660.466,-200.156,159.182,71.347,63.24,25.707,150.559,66
126.642,27.333,89.12,17.487,72.131,5881.197,-110.775,-13.219,83.363,54.095,29.13,-11.899,58
31.13,18.403,58.475,-40.77,44.61,749.984,-65.98,172.999,42.834,34.858,24.461,139.289,16
130.593,19.424,50.616,-6.269,44.403,4999.946,-97.413,0.712,55.227,34.101,24.853,-0.441,17
87.289,18.518,28.982,-98.893,25.06,2499.975,-75.628,123.51,26.877,21.674,23.193,101.238,9
31.278,18.435,56.301,-40.581,42.782,749.995,-65.983,172.999,34.342,33.683,24.865,139.588,16
44.398,77.681,111.451,123.527,93.899,4352.116,-166.097,-99.816,75.239,83.689,26.334,-94.024,57
125.009,91.33,117.836,-24.976,103.39,5486.217,-103.436,9.351,80.474,95.042,27.325,7.908,76
5.526,19.157,120.927,-130.572,89.386,3499.96,-218.017,113.347,95.035,60.581,23.179,110.925,26
131.797,18.465,37.289,-3.837,34.987,3999.959,-67.99,1.101,42.582,28.977,24.125,-0.588,15
69.374,18.947,67.079,-111.931,53.251,2999.973,-124.297,113.211,58.912,39.452,23.513,99.975,14
30.921,18.543,38.68,-27.109,32.239,675.0,-39.04,120.303,35.737,27.395,21.182,93.193,30
91.069,15.576,70.114,-87.877,55.812,5265.669,-138.232,44.81,65.489,39.444,26.382,41.713,79
36.988,18.462,28.397,-0.073,26.418,749.994,-2.001,1.097,42.74,24.807,24.279,0.244,16
131.171,34.423,112.931,-6.209,88.184,4491.706,-81.195,1.065,58.461,67.365,22.818,0.005,43
21.103,50.602,68.836,-29.721,56.109,499.987,-79.942,188.411,47.458,50.366,25.866,150.0,42
131.705,23.225,36.254,-2.937,35.658,3499.962,-45.796,1.171,43.52,31.335,23.834,-0.56,23
61.432,23.383,42.813,-108.203,39.268,1825.441,-86.759,196.268,56.251,33.726,24.777,161.151,72
41.95,24.215,90.844,-124.266,71.682,3499.967,-172.12,107.179,72.061,52.976,24.022,100.0,41
131.801,18.471,37.525,-3.814,34.76,3999.959,-68.004,1.106,42.683,28.82,24.291,-0.611,15
0.653,24.816,71.79,20.334,57.265,329.87,-127.755,-260.978,65.978,43.611,25.758,-217.612,65
70.822,71.925,103.794,110.258,88.765,3060.254,-106.98,-120.705,58.736,80.077,23.367,-104.581,80
29.612,40.886,93.761,-0.245,79.563,650.305,-2.867,-1.259,77.811,65.082,26.368,-1.78,74
19.506,19.161,118.324,-129.435,88.637,5749.932,-196.824,62.256,99.854,58.788,24.934,60.572,20
47.876,87.17,127.738,-120.939,110.146,4689.79,-166.439,74.85,94.38,97.712,26.383,70.473,79
83.127,18.15,49.667,-85.312,41.995,1999.975,-43.512,132.618,47.111,33.286,23.342,101.831,12
120.461,18.615,72.145,-53.002,63.634,3103.971,-41.446,46.332,75.61,49.203,22.159,34.626,32
38.127,28.252,56.054,122.738,49.444,3808.374,-175.316,-113.241,49.007,41.183,24.883,-107.511,63
47.888,26.458,28.911,-46.735,25.521,1101.657,-42.615,131.907,25.175,24.844,23.516,99.274,73
130.847,18.326,29.027,-0.946,29.908,2749.969,-1.995,1.073,40.614,26.179,23.586,-0.782,20
4.122,18.796,19.838,1.525,19.513,100.037,-2.002,1.098,29.82,19.328,22.404,0.239,2
71.421,70.152,102.1,108.011,91.81,4465.778,-136.547,-81.661,87.29,82.052,27.339,-75.252,61
38.951,56.106,121.527,125.142,98.257,3376.027,-159.317,-128.569,90.572,80.28,28.358,-118.804,58
26.572,18.975,104.791,-128.415,80.603,4749.955,-192.71,77.781,89.688,55.047,24.84,75.146,27
25.296,19.238,69.016,38.783,55.847,818.492,-52.847,-154.926,70.684,39.589,26.437,-120.837,74
63.077,19.254,45.985,-64.458,38.642,1499.995,-43.512,132.618,43.628,31.39,23.517,102.888,8
24.561,18.674,20.324,0.323,19.851,499.99,-2.001,1.096,35.074,19.85,25.62,-0.044,4
27.117,40.932,88.976,78.241,71.644,1244.586,-102.645,-232.539,73.358,58.29,26.804,-190.892,54
129.187,49.991,76.425,23.14,68.922,4917.552,-92.601,-17.063,65.686,59.862,25.516,-15.518,49
130.746,49.927,64.101,-15.304,61.406,3821.38,-56.656,9.017,62.825,56.305,26.385,6.342,58
31.193,18.895,58.173,-40.678,44.454,750.0,-65.984,172.999,40.366,34.842,24.801,139.313,16
11.444,18.255,53.216,0.889,45.732,250.044,-2.0,1.097,73.382,37.633,26.357,-0.053,6
28.934,54.121,104.791,61.898,91.417,1110.663,-76.743,-195.659,83.503,77.071,26.954,-157.032,56
4.697,18.512,24.811,-1.806,22.226,49.994,-15.496,70.795,28.7,19.851,21.433,52.511,30
18.972,18.767,119.584,-129.312,90.017,5749.939,-196.451,62.157,102.86,59.487,25.966,60.358,20
23.648,18.723,39.452,-22.057,32.754,499.995,-43.511,132.617,34.601,27.394,22.316,103.358,7
96.54,69.485,88.676,88.676,78.68,3759.929,-93.551,-75.393,65.914,69.49,26.385,-65.411,60
83.242,18.917,49.107,-85.141,39.804,1999.979,-43.511,132.617,44.179,32.859,24.778,101.723,4
122.483,38.382,57.759,-47.547,54.143,3999.964,-76.063,31.162,60.158,45.986,24.782,25.0,44
132.019,18.565,28.678,-2.047,29.472,2999.968,-17.58,1.338,37.402,25.607,23.687,-0.574,14
23.7,18.997,39.451,-22.002,32.172,499.988,-43.512,132.619,30.759,26.439,22.19,103.515,7
35.874,54.659,109.977,126.219,87.481,3516.035,-167.971,-125.584,78.388,71.19,27.393,-117.262,65
131.743,18.648,32.506,-3.003,32.12,3499.963,-46.389,1.174,40.555,26.525,23.454,-0.561,26
119.398,18.722,27.015,-0.866,28.027,2499.976,-2.001,1.098,38.23,25.057,25.352,-0.843,9
44.886,58.519,88.343,123.306,75.734,4127.741,-165.38,-104.158,71.108,65.567,26.383,-97.84,76
75.225,81.49,124.372,-107.84,105.615,3005.35,-105.286,107.723,86.539,96.739,26.374,92.482,59
41.133,24.047,63.026,40.113,53.605,1102.893,-31.757,-110.601,66.152,42.715,26.356,-83.582,52
18.698,24.366,74.19,-46.404,55.005,600.669,-142.272,268.642,69.4,42.81,26.294,222.638,52
96.043,18.539,29.179,-0.992,29.7,1999.977,-2.0,1.098,51.339,26.032,23.923,-0.313,4
130.061,19.35,62.501,-8.328,54.194,5499.947,-103.975,0.745,78.459,39.452,25.022,-0.186,24
73.055,18.623,25.618,-9.497,25.587,1499.986,-2.981,15.774,37.059,23.222,19.968,10.832,36
129.766,81.49,80.804,23.44,78.707,2980.067,-12.529,-21.8,47.937,79.349,25.641,-16.772,59
120.654,34.245,71.101,-51.433,61.063,4499.963,-95.514,30.1,47.112,51.359,22.859,25.0,43
38.128,18.661,30.55,-18.626,28.597,795.006,-13.559,64.153,62.035,25.121,23.116,46.251,29
22.327,55.017,85.901,44.514,73.482,831.979,-72.034,-190.998,45.677,67.092,25.183,-152.355,57
131.171,18.651,43.38,-5.076,39.3,4499.958,-84.445,1.043,47.833,31.439,22.232,-0.676,21
131.504,91.069,95.171,-4.578,92.512,3999.968,-57.641,1.107,81.66,90.148,25.833,0.0,44
21.824,19.764,114.669,-128.963,86.734,5084.955,-196.03,71.683,95.612,58.7,24.595,69.884,29
24.39,86.582,83.751,-12.614,79.747,500.006,-15.497,70.795,62.479,79.485,24.411,50.0,45
15.658,19.13,22.944,-2.118,21.491,299.994,-2.98,15.775,31.018,19.851,19.841,10.728,36
129.943,59.133,58.784,-20.235,57.551,4087.241,-68.087,11.521,61.253,55.775,28.077,8.549,58
8.144,18.466,64.002,-7.611,45.986,100.033,-79.94,188.412,38.275,37.175,23.155,155.074,18
91.617,18.74,32.345,-44.293,30.931,1959.981,-13.555,64.153,41.817,26.383,21.43,46.483,30
107.985,45.904,97.373,74.725,82.434,3219.846,-55.962,-69.504,77.348,67.218,27.656,-56.265,74
37.386,18.521,22.261,-0.178,21.608,749.99,-2.0,1.097,34.081,19.851,24.142,0.345,16
85.803,18.572,52.923,-100.068,44.403,2499.973,-75.659,123.421,47.037,34.536,24.804,100.661,9
114.665,70.588,96.236,-62.408,87.704,3801.008,-74.389,44.112,77.779,79.772,28.016,36.073,53
121.083,18.982,37.564,-51.846,36.024,3103.97,-44.294,46.087,52.264,29.915,22.266,35.05,32
4.217,18.439,19.449,1.442,18.578,100.016,-2.001,1.096,23.256,18.608,23.007,0.429,18
119.836,49.806,64.51,53.495,60.602,4666.816,-96.62,-37.135,61.952,55.029,24.885,-33.324,48
3.952,18.625,49.489,1.554,42.861,100.006,-1.999,1.099,44.967,36.702,22.969,0.145,2
7.682,19.276,37.918,-5.391,30.023,99.968,-43.511,132.618,26.088,26.002,22.057,103.568,3
42.507,19.201,100.204,-123.52,76.469,5119.953,-178.337,67.902,87.774,52.572,23.5,64.951,31
122.331,38.495,58.375,-47.708,54.977,3999.962,-75.787,31.146,62.473,46.356,24.804,25.0,44
86.418,58.642,95.72,-97.975,81.176,4999.946,-133.821,53.963,84.501,68.046,24.965,47.779,6
18.644,18.558,46.481,-46.794,30.364,599.988,-147.947,277.546,47.729,23.737,23.442,237.438,27
115.166,49.792,82.882,-35.431,74.829,2499.477,-7.438,38.945,74.443,64.453,25.165,26.594,47
52.817,76.389,84.822,-119.962,74.522,2675.648,-140.551,142.441,69.83,69.603,26.385,127.053,74
2.579,50.056,86.271,18.185,72.122,321.056,-100.561,-229.23,67.853,62.485,25.436,-187.939,66
82.471,18.724,44.752,-100.98,39.082,2093.218,-57.613,156.927,49.808,31.943,23.341,121.513,11
27.538,18.825,104.791,-128.026,79.912,4499.964,-191.0,82.505,89.572,54.877,22.172,79.276,21
87.422,28.416,59.529,-94.272,52.539,5193.837,-140.601,49.716,68.153,41.81,25.378,46.589,75
4.169,18.396,19.459,1.484,18.767,99.999,-2.001,1.095,25.141,18.725,22.569,0.462,18
49.233,32.769,68.916,59.504,59.881,1387.164,-42.824,-136.962,68.251,49.428,26.417,-105.262,76
48.978,18.485,23.636,13.652,23.185,1064.995,-4.251,-34.263,31.442,20.945,23.003,-25.403,10
8.195,18.099,63.37,-7.613,45.986,99.973,-79.939,188.413,31.835,36.778,23.231,155.415,18
13.668,18.496,39.336,-11.604,31.677,250.012,-43.513,132.618,30.618,26.389,23.102,103.724,13
84.084,50.659,64.286,-100.527,57.642,3407.645,-110.277,86.441,60.476,53.291,26.344,75.423,70
88.049,49.819,83.663,-97.697,72.121,3021.937,-90.047,95.496,67.969,62.698,26.812,80.095,58
66.025,49.919,118.351,113.903,95.156,2482.506,-87.046,-152.173,80.141,75.731,26.209,-126.264,49
131.785,18.534,32.135,-2.987,31.727,3499.963,-46.479,1.171,39.508,26.386,23.523,-0.602,26
131.106,49.817,65.41,-12.792,63.005,3251.756,-27.819,9.303,68.168,57.492,24.963,6.192,48
4.678,18.811,121.552,-130.612,89.375,3499.974,-220.656,114.007,92.073,60.699,22.385,111.489,26
63.08,19.142,45.984,-64.408,38.725,1499.982,-43.514,132.617,44.0,31.389,24.091,102.897,8
8.786,18.617,101.862,-9.802,71.331,100.029,-122.973,242.423,36.346,52.34,21.85,206.722,2
19.097,18.318,79.979,-130.034,58.27,4499.954,-206.387,86.455,67.45,39.357,25.828,84.026,6
56.126,56.105,82.948,-118.092,65.088,2929.978,-142.031,125.28,62.973,56.36,26.385,112.591,54
125.167,39.656,78.707,-34.541,68.907,4349.274,-81.076,19.666,71.179,56.703,27.109,15.805,53
11.881,20.567,94.074,-130.696,65.532,3499.971,-221.67,118.986,47.183,45.573,21.744,115.981,23
60.668,15.438,23.639,-83.745,22.889,1656.449,-58.009,140.278,70.413,19.851,26.327,115.827,79
131.152,18.531,50.347,-6.615,44.364,4999.949,-97.267,0.96,55.057,34.257,25.034,-0.412,17
96.709,18.493,27.992,-0.82,28.017,1999.976,-1.998,1.098,40.959,24.964,23.361,-0.133,12
103.659,18.525,40.621,-49.115,34.442,2266.945,-17.535,63.449,46.205,28.529,23.205,47.467,11
96.843,27.789,20.67,-83.727,19.851,2249.774,-35.429,114.382,38.361,19.849,24.669,86.754,20
131.994,18.487,63.51,-2.299,52.716,2999.968,-14.043,1.325,58.533,39.45,23.356,-0.617,14
70.59,64.675,77.946,-94.651,67.44,1864.42,-59.804,163.669,64.08,62.229,26.798,126.624,58
69.826,27.204,64.643,113.185,49.798,2175.476,-66.82,-177.597,38.208,38.982,24.019,-141.038,73
125.134,65.298,92.882,-39.868,84.4,5249.932,-100.215,18.328,87.484,75.314,28.498,14.932,20
25.952,19.151,104.791,-128.506,81.157,4749.952,-193.114,77.746,90.417,55.349,25.701,75.221,27
-13.02,19.339,138.286,-130.268,96.959,2849.972,-259.242,147.037,86.398,64.564,22.085,146.388,29
112.819,39.66,72.122,66.611,62.729,5105.969,-112.537,-42.947,63.23,52.571,25.905,-39.249,50
9.613,19.361,93.186,-130.965,65.243,3299.973,-224.246,126.449,53.745,44.454,24.541,123.81,27
84.811,30.249,61.755,-100.484,53.865,2499.976,-75.557,123.335,54.113,44.812,24.634,100.0,44
36.903,49.707,90.139,-66.647,78.582,1081.113,-91.285,203.991,73.689,66.863,24.938,164.29,48
13.681,18.527,39.383,-11.643,31.668,249.984,-43.511,132.618,31.458,26.395,22.78,103.67,13
67.581,68.837,103.647,109.601,90.261,5008.84,-148.231,-75.261,81.314,78.914,26.268,-70.62,79
31.332,18.112,53.543,-40.505,39.452,749.987,-65.98,173.0,31.114,32.154,24.804,139.742,16
120.07,70.057,98.257,-49.504,87.157,5609.256,-112.203,21.714,79.424,78.645,26.384,18.913,66
95.625,18.767,49.885,-90.237,42.785,3403.97,-96.633,76.291,49.101,33.638,22.303,65.057,32
111.299,86.089,88.54,-60.48,86.007,2499.985,-15.403,70.597,68.099,84.442,25.07,50.0,45
9.786,30.721,77.234,-13.471,49.269,143.558,-139.338,264.907,26.853,37.801,24.795,219.447,79
38.695,55.133,85.571,45.257,73.932,1098.835,-41.28,-134.224,47.914,65.588,25.591,-102.855,57
122.407,32.689,42.923,-42.331,39.452,4416.743,-92.259,25.617,43.938,36.773,23.161,21.048,71
131.992,19.23,28.797,-2.095,29.37,2999.968,-17.518,1.345,36.957,25.869,23.273,-0.556,14
15.678,18.973,19.854,-2.116,19.847,299.984,-2.979,15.773,29.408,19.655,19.835,10.771,36
94.043,64.976,80.308,-83.358,73.696,2249.97,-35.45,114.419,57.893,69.167,25.6,84.446,20
120.659,43.739,72.11,15.172,62.927,3222.635,-34.292,-11.654,64.527,54.56,25.277,-11.571,63
15.645,19.041,29.86,-2.139,26.789,300.009,-2.98,15.773,32.581,25.397,19.742,10.71,36
70.524,68.892,75.772,46.442,67.235,1709.655,-18.202,-80.667,64.675,62.906,24.068,-59.589,80
37.334,18.478,22.214,-0.19,21.615,749.989,-2.0,1.097,33.821,19.851,23.965,0.335,16
62.951,70.31,95.069,-114.427,87.619,2999.858,-126.549,115.538,86.164,79.683,27.643,102.059,61
8.145,18.467,63.973,-7.62,45.986,100.002,-79.94,188.413,38.075,37.001,22.722,155.083,18
131.119,81.49,86.819,10.355,85.147,3936.382,-57.357,-9.724,78.671,82.29,28.687,-8.787,58
105.281,26.895,72.096,71.207,58.358,4752.866,-115.804,-51.725,55.052,44.809,24.411,-47.348,73
109.96,91.041,124.269,-69.124,104.791,4169.239,-87.671,44.817,89.431,96.769,24.357,37.605,46
4.168,18.734,19.731,1.507,19.152,99.975,-1.999,1.098,27.123,19.096,22.532,0.257,2
34.954,54.761,93.09,-124.69,79.991,4516.224,-185.958,81.006,76.458,68.878,23.552,81.004,71
109.969,54.179,96.367,-68.093,78.726,4337.48,-98.83,42.696,68.911,65.588,26.384,36.527,68
119.684,51.849,86.136,50.265,77.289,4216.486,-80.721,-37.627,79.115,65.588,24.786,-32.848,80
4.152,18.606,19.352,1.47,18.735,99.987,-2.0,1.096,24.336,18.679,21.52,0.18,3
15.925,18.418,113.762,-129.895,84.853,3999.956,-203.629,96.661,92.966,57.854,24.807,93.529,15
64.101,65.485,100.427,-114.357,90.069,2363.943,-106.958,154.577,74.759,80.235,26.466,131.014,68
38.161,51.912,84.471,125.214,72.122,2696.004,-150.317,-163.211,77.917,64.741,24.801,-147.264,80
43.196,39.542,93.176,122.882,75.4,3313.466,-155.572,-127.448,73.157,59.831,26.649,-117.646,53
8.788,18.603,101.852,-9.802,71.236,99.992,-122.972,242.423,36.094,52.329,22.482,206.745,2
94.59,34.617,82.545,-89.984,69.314,4499.96,-121.503,55.351,64.262,55.842,23.177,50.0,43
56.655,46.023,83.674,-69.177,64.24,1426.408,-54.35,153.266,61.499,52.578,26.376,117.7,68
96.9,18.521,25.962,-0.723,26.307,1999.979,-1.999,1.096,36.378,23.705,23.43,-0.271,4
120.175,50.416,81.059,50.455,70.545,3461.843,-54.175,-44.222,61.463,61.483,25.581,-36.352,65
4.688,18.948,131.22,-130.894,94.89,2703.981,-230.852,155.763,83.282,64.319,23.134,151.824,32
131.792,23.216,36.263,-2.976,35.781,3499.964,-45.628,1.172,44.121,31.339,23.592,-0.555,23
92.229,18.582,66.967,-93.917,56.901,2249.979,-39.954,126.087,79.227,43.341,25.178,94.56,27
119.397,18.77,27.137,-0.828,28.055,2499.972,-2.002,1.098,38.062,25.106,25.75,-0.847,9
116.836,81.49,104.435,59.621,97.86,3887.955,-69.977,-47.915,86.638,91.217,26.383,-40.492,59
128.369,18.362,61.509,-8.674,50.207,5999.929,-118.039,0.248,55.344,36.827,23.52,-0.598,4
44.449,18.804,23.849,-5.736,23.289,899.984,-2.979,15.774,35.111,21.72,19.851,10.788,36
25.01,18.368,28.032,-12.773,25.918,500.004,-15.494,70.794,49.233,23.291,25.906,51.647,6
87.85,19.652,71.786,-95.743,56.617,4999.958,-139.084,53.318,63.074,39.779,23.286,48.531,17
99.441,78.243,103.183,-66.46,94.354,5669.955,-130.18,27.412,83.788,85.792,26.364,25.77,65
35.768,19.315,110.425,-124.905,83.613,5999.942,-184.918,56.712,95.16,55.865,23.605,54.659,31
13.668,18.149,39.379,-11.612,31.744,250.003,-43.511,132.617,30.524,26.385,23.129,103.722,13
69.201,18.448,67.067,-112.01,53.447,2999.972,-124.34,113.101,59.152,39.452,23.315,99.932,14
39.961,30.093,84.723,-50.116,65.018,982.943,-59.032,160.541,52.917,50.893,24.937,124.202,79
32.311,54.927,104.791,66.959,91.041,1205.977,-75.126,-194.041,83.456,76.845,26.446,-155.413,56
123.876,18.975,67.062,-44.121,57.91,4499.956,-87.437,24.685,77.866,44.007,23.954,20.032,20
31.009,18.567,58.734,-40.85,45.362,749.994,-65.981,173.0,46.637,35.666,23.884,139.125,16
87.535,17.668,72.121,-96.34,57.995,4999.94,-138.096,53.462,67.293,41.529,23.559,48.42,6
83.712,81.49,86.823,42.688,84.492,1979.185,-12.027,-61.884,76.267,82.093,26.385,-45.252,79
126.994,49.987,78.707,-29.978,70.126,5321.291,-104.272,12.595,65.389,60.652,24.966,10.188,49
63.446,18.825,44.897,-63.943,37.046,1499.992,-43.514,132.618,36.261,30.259,21.511,103.133,8
124.607,35.826,65.627,40.566,57.453,4204.528,-80.837,-30.932,49.793,48.356,23.189,-27.26,80
9.378,19.685,123.004,-129.875,92.705,5499.946,-202.26,65.177,113.558,61.666,23.784,63.714,24
8.191,18.691,63.127,-7.612,45.986,100.023,-79.94,188.412,30.841,36.849,23.161,155.365,18
30.429,19.09,94.716,-127.713,70.469,3842.966,-191.396,100.471,66.791,49.132,23.594,96.476,32
7.665,18.689,38.821,-5.41,31.336,99.99,-43.512,132.618,28.236,26.384,21.658,103.496,3
24.525,18.198,21.284,0.391,19.851,500.0,-2.001,1.097,31.877,19.85,22.955,0.046,7
122.136,49.876,102.64,-42.567,84.069,5605.068,-111.356,17.845,76.552,67.318,25.654,15.358,48
12.085,18.216,19.786,0.806,19.189,249.981,-2.0,1.098,23.957,19.029,22.925,0.104,13
76.268,39.383,86.19,107.175,72.122,2667.279,-79.665,-129.198,73.79,59.798,26.385,-106.652,50
23.123,91.052,94.596,-0.158,92.023,500.039,-1.998,1.097,80.835,89.559,25.832,0.0,44
86.937,49.891,94.934,-97.207,79.469,4999.947,-134.378,53.825,80.218,65.583,25.934,47.766,6
1.516,38.255,86.218,2.842,77.074,52.718,-2.069,1.074,68.339,65.036,24.251,-0.021,71
45.498,33.352,36.723,70.748,31.486,1397.081,-61.867,-172.212,31.079,29.691,23.164,-135.842,71
