meter_id,tariff_type,monthly_consumption_m3,baseline_consumption_m3,heating_degree_days,building_age_years,meter_age_years,is_anomaly
LZ-GAS-007279,residential,46.6,42.1,31.0,41.0,9.3,0
LZ-GAS-007280,commercial,653.4,683.0,206.0,8.1,8.9,0
LZ-GAS-007281,residential,170.3,173.6,276.0,41.7,15.4,0
LZ-GAS-007282,industrial,2143.3,2017.5,158.0,64.6,25.2,0
LZ-GAS-007283,industrial,2300.6,2361.6,226.0,14.5,9.4,0
LZ-GAS-007284,commercial,1020.9,1016.6,339.0,73.2,20.9,0
LZ-GAS-007285,commercial,874.4,963.9,327.0,16.2,14.2,0
LZ-GAS-007286,residential,154.6,141.4,211.0,10.6,10.6,0
LZ-GAS-007287,residential,60.3,56.5,61.0,61.4,16.0,0
LZ-GAS-007288,residential,35.6,36.4,18.0,14.9,0.0,0
LZ-GAS-007289,residential,205.5,79.5,98.0,70.8,19.9,1
LZ-GAS-007290,residential,92.6,105.6,149.0,21.1,12.0,0
LZ-GAS-007291,commercial,486.1,472.1,118.0,6.9,11.3,0
LZ-GAS-007292,residential,311.4,288.1,480.0,49.6,15.3,0
LZ-GAS-007293,residential,135.2,133.9,192.0,1.5,4.2,0
LZ-GAS-007294,residential,151.8,136.1,200.0,8.8,0.0,0
LZ-GAS-007295,residential,212.6,190.6,301.0,46.8,15.2,0
LZ-GAS-007296,commercial,252.0,290.2,47.0,59.4,21.1,0
LZ-GAS-007297,commercial,513.7,544.8,141.0,40.3,12.9,0
LZ-GAS-007298,residential,200.3,188.0,296.0,66.6,21.9,0
LZ-GAS-007299,commercial,535.5,484.7,124.0,13.5,4.2,0
LZ-GAS-007300,industrial,3064.0,3101.8,350.0,64.1,17.3,0
LZ-GAS-007301,commercial,465.8,512.8,134.0,36.0,16.1,0
LZ-GAS-007302,residential,151.6,161.6,248.0,68.6,15.1,0
LZ-GAS-007303,residential,281.6,248.5,409.0,11.1,8.6,0
LZ-GAS-007304,residential,223.1,222.2,362.0,43.1,22.4,0
LZ-GAS-007305,residential,155.5,157.5,237.0,7.5,4.8,0
LZ-GAS-007306,industrial,4410.5,2442.1,237.0,13.6,6.6,1
LZ-GAS-007307,commercial,1013.7,945.2,315.0,28.2,8.6,0
LZ-GAS-007308,residential,110.9,117.3,165.0,44.2,10.3,0
LZ-GAS-007309,commercial,425.6,384.7,76.0,45.0,14.0,0
LZ-GAS-007310,commercial,1060.7,1037.3,349.0,19.4,4.2,0
LZ-GAS-007311,residential,228.1,226.5,368.0,24.4,10.6,0
LZ-GAS-007312,residential,175.7,165.3,256.0,77.4,22.3,0
LZ-GAS-007313,residential,122.1,124.9,189.0,2.2,0.6,0
LZ-GAS-007314,commercial,361.0,350.7,71.0,31.9,13.8,0
LZ-GAS-007315,residential,116.9,101.5,138.0,67.8,27.5,0
LZ-GAS-007316,residential,124.9,117.5,174.0,54.7,23.2,0
LZ-GAS-007317,commercial,715.8,789.6,254.0,46.2,15.8,0
LZ-GAS-007318,residential,205.2,206.0,329.0,12.5,8.6,0
LZ-GAS-007319,residential,122.7,149.7,227.0,20.3,5.5,0
LZ-GAS-007320,residential,167.5,174.3,271.0,79.5,24.2,0
LZ-GAS-007321,residential,55.5,50.7,51.0,45.4,20.2,0
LZ-GAS-007322,residential,172.6,154.2,235.0,23.1,15.1,0
LZ-GAS-007323,residential,234.2,233.2,371.0,74.4,30.0,0
LZ-GAS-007324,industrial,1673.7,1744.6,131.0,65.4,14.4,0
LZ-GAS-007325,residential,13.5,23.9,0.0,60.5,28.4,1
LZ-GAS-007326,residential,190.2,193.8,308.0,18.6,12.1,0
LZ-GAS-007327,residential,256.2,255.7,414.0,32.3,21.3,0
LZ-GAS-007328,commercial,944.5,913.5,314.0,67.5,22.4,0
LZ-GAS-007329,commercial,544.6,579.1,155.0,22.6,17.3,0
LZ-GAS-007330,residential,186.8,187.2,297.0,77.1,24.7,0
LZ-GAS-007331,residential,25.8,26.0,0.0,33.4,8.6,0
LZ-GAS-007332,residential,168.4,151.9,228.0,40.4,17.2,0
LZ-GAS-007333,commercial,476.5,460.3,122.0,61.3,18.4,0
LZ-GAS-007334,commercial,1013.2,1053.5,366.0,7.8,7.3,0
LZ-GAS-007335,residential,73.2,76.0,90.0,49.7,20.5,0
LZ-GAS-007336,residential,294.8,288.7,480.0,48.1,21.4,0
LZ-GAS-007337,residential,282.4,285.8,480.0,13.4,12.1,0
LZ-GAS-007338,residential,305.5,286.1,473.0,13.6,13.7,0
LZ-GAS-007339,residential,184.0,214.0,348.0,2.3,0.0,0
LZ-GAS-007340,commercial,458.0,482.2,123.0,29.5,18.6,0
LZ-GAS-007341,commercial,678.8,613.5,181.0,51.4,14.2,0
LZ-GAS-007342,residential,194.7,212.8,347.0,5.9,7.4,0
LZ-GAS-007343,residential,178.9,175.2,270.0,41.3,13.8,0
LZ-GAS-007344,residential,85.7,100.6,137.0,13.9,3.3,0
LZ-GAS-007345,industrial,2145.4,2209.5,189.0,65.7,26.3,0
LZ-GAS-007346,industrial,1719.2,1634.0,112.0,5.6,1.9,0
LZ-GAS-007347,commercial,910.8,817.8,270.0,0.4,2.9,0
LZ-GAS-007348,commercial,703.7,655.7,210.0,53.3,26.1,0
LZ-GAS-007349,residential,206.7,237.7,387.0,28.3,1.4,0
LZ-GAS-007350,commercial,872.9,914.2,313.0,72.8,15.4,0
LZ-GAS-007351,residential,58.5,118.5,172.0,31.1,18.0,1
LZ-GAS-007352,residential,231.2,239.9,399.0,63.2,19.3,0
LZ-GAS-007353,residential,21.5,21.1,0.0,38.3,19.0,0
LZ-GAS-007354,residential,39.1,42.6,32.0,39.1,15.2,0
LZ-GAS-007355,residential,97.6,103.0,141.0,31.1,10.9,0
LZ-GAS-007356,commercial,813.4,902.5,289.0,55.9,23.0,0
LZ-GAS-007357,residential,252.1,283.8,466.0,2.6,2.7,0
LZ-GAS-007358,residential,211.8,200.4,323.0,64.9,19.0,0
LZ-GAS-007359,residential,164.7,168.1,257.0,52.9,19.9,0
LZ-GAS-007360,industrial,2470.4,2296.6,218.0,58.6,14.7,0
LZ-GAS-007361,residential,21.3,21.3,0.0,8.3,0.5,0
LZ-GAS-007362,residential,100.8,103.6,141.0,57.4,11.7,0
LZ-GAS-007363,residential,257.6,221.3,360.0,41.2,20.5,0
LZ-GAS-007364,residential,171.8,166.8,262.0,57.4,29.4,0
LZ-GAS-007365,residential,87.6,101.0,142.0,42.0,21.9,0
LZ-GAS-007366,residential,132.6,143.0,215.0,71.2,20.2,0
LZ-GAS-007367,residential,92.9,97.3,133.0,64.8,19.2,0
LZ-GAS-007368,residential,25.4,24.1,0.0,45.6,12.0,0
LZ-GAS-007369,residential,131.0,129.4,190.0,79.0,25.3,0
LZ-GAS-007370,residential,103.6,100.4,135.0,41.6,21.1,0
LZ-GAS-007371,commercial,288.0,306.6,57.0,27.7,12.1,0
LZ-GAS-007372,residential,129.0,130.0,193.0,69.1,22.7,0
LZ-GAS-007373,residential,135.4,122.5,177.0,14.9,0.0,0
LZ-GAS-007374,residential,163.3,157.1,239.0,61.4,22.4,0
LZ-GAS-007375,residential,132.7,147.2,220.0,43.9,10.6,0
LZ-GAS-007376,residential,164.7,160.4,241.0,78.7,24.0,0
LZ-GAS-007377,commercial,651.0,591.8,187.0,3.9,8.3,0
LZ-GAS-007378,residential,108.4,93.7,121.0,23.7,12.1,0
LZ-GAS-007379,residential,119.7,137.9,204.0,73.9,27.7,0
LZ-GAS-007380,residential,142.2,145.9,216.0,46.5,24.8,0
LZ-GAS-007381,residential,214.9,211.2,342.0,16.9,0.0,0
LZ-GAS-007382,residential,141.7,147.9,223.0,56.2,11.9,0
LZ-GAS-007383,residential,94.3,97.7,127.0,39.5,23.7,0
LZ-GAS-007384,commercial,875.1,977.1,323.0,45.7,19.4,0
LZ-GAS-007385,residential,140.7,144.6,213.0,13.9,5.5,0
LZ-GAS-007386,residential,210.2,203.7,324.0,2.4,4.9,0
LZ-GAS-007387,residential,283.8,287.1,480.0,72.5,23.8,0
LZ-GAS-007388,industrial,3279.5,2983.6,322.0,53.2,24.2,0
LZ-GAS-007389,industrial,1052.8,1083.1,51.0,77.6,23.4,0
LZ-GAS-007390,residential,81.9,77.0,96.0,39.8,15.6,0
LZ-GAS-007391,residential,181.3,178.6,284.0,21.7,4.4,0
LZ-GAS-007392,commercial,168.7,177.2,1.0,4.1,14.0,0
LZ-GAS-007393,residential,114.0,109.5,155.0,44.6,19.1,0
LZ-GAS-007394,commercial,792.1,772.4,244.0,62.4,18.9,0
LZ-GAS-007395,residential,106.8,109.3,151.0,74.1,17.5,0
LZ-GAS-007396,residential,71.8,83.0,104.0,30.3,13.1,0
LZ-GAS-007397,residential,164.0,140.7,209.0,21.6,15.5,0
LZ-GAS-007398,residential,126.5,116.8,166.0,19.0,21.9,0
LZ-GAS-007399,residential,112.4,109.0,147.0,74.9,30.0,0
LZ-GAS-007400,residential,196.4,180.2,283.0,54.3,17.4,0
LZ-GAS-007401,industrial,1507.4,1708.1,130.0,42.6,14.3,0
LZ-GAS-007402,commercial,630.3,607.3,184.0,73.6,19.2,0
LZ-GAS-007403,residential,245.3,232.5,377.0,59.7,22.9,0
LZ-GAS-007404,commercial,1025.6,980.8,329.0,42.7,12.6,0
LZ-GAS-007405,residential,157.2,149.0,219.0,61.8,24.1,0
LZ-GAS-007406,industrial,1923.6,2114.8,190.0,53.2,20.7,0
LZ-GAS-007407,residential,169.9,164.2,250.0,60.1,22.9,0
LZ-GAS-007408,residential,74.3,159.8,246.0,26.8,7.6,1
LZ-GAS-007409,residential,52.8,53.1,48.0,56.3,25.6,0
LZ-GAS-007410,residential,88.6,85.8,115.0,13.0,8.0,0
LZ-GAS-007411,residential,232.7,223.9,360.0,3.6,0.6,0
LZ-GAS-007412,residential,81.9,76.3,91.0,40.1,15.6,0
LZ-GAS-007413,residential,262.0,258.3,431.0,61.1,21.9,0
LZ-GAS-007414,residential,196.9,192.8,306.0,17.8,10.5,0
LZ-GAS-007415,commercial,688.2,676.6,213.0,71.1,28.3,0
LZ-GAS-007416,commercial,564.5,553.5,155.0,37.4,21.2,0
LZ-GAS-007417,commercial,775.6,744.6,233.0,53.2,30.0,0
LZ-GAS-007418,residential,185.1,201.7,321.0,69.6,22.7,0
LZ-GAS-007419,residential,177.1,179.2,278.0,63.9,27.9,0
LZ-GAS-007420,commercial,1118.9,1124.6,392.0,52.2,5.9,0
LZ-GAS-007421,residential,184.2,180.2,280.0,22.3,20.8,0
LZ-GAS-007422,residential,99.1,98.7,135.0,14.2,9.3,0
LZ-GAS-007423,residential,167.2,187.0,292.0,45.7,23.6,0
LZ-GAS-007424,residential,116.0,196.9,317.0,47.3,16.5,1
LZ-GAS-007425,residential,132.2,140.3,207.0,47.9,20.5,0
LZ-GAS-007426,residential,81.9,79.8,102.0,31.7,16.9,0
LZ-GAS-007427,industrial,1754.1,1652.8,119.0,14.1,6.3,0
LZ-GAS-007428,residential,191.1,186.6,293.0,74.1,21.5,0
LZ-GAS-007429,residential,86.5,83.3,105.0,54.2,4.9,0
LZ-GAS-007430,residential,283.6,275.1,451.0,55.3,22.5,0
LZ-GAS-007431,residential,207.8,199.0,318.0,1.9,5.5,0
LZ-GAS-007432,residential,25.7,25.6,0.0,42.5,15.3,0
LZ-GAS-007433,residential,61.5,66.2,79.0,42.6,22.6,0
LZ-GAS-007434,residential,149.0,148.1,229.0,6.0,9.1,0
LZ-GAS-007435,commercial,322.5,337.6,56.0,17.4,11.4,0
LZ-GAS-007436,residential,138.3,134.7,200.0,12.6,0.0,0
LZ-GAS-007437,residential,212.2,211.2,336.0,49.5,19.0,0
LZ-GAS-007438,residential,187.0,191.8,303.0,69.7,21.8,0
LZ-GAS-007439,industrial,1157.9,1308.6,78.0,50.5,23.4,0
LZ-GAS-007440,residential,229.4,201.7,318.0,26.1,9.9,0
LZ-GAS-007441,industrial,2562.2,3226.7,349.0,67.7,16.6,0
LZ-GAS-007442,residential,90.0,96.6,127.0,44.0,15.7,0
LZ-GAS-007443,residential,204.0,194.3,302.0,65.7,30.0,0
LZ-GAS-007444,residential,99.7,101.1,139.0,46.6,13.1,0
LZ-GAS-007445,residential,51.3,51.1,47.0,12.8,15.5,0
LZ-GAS-007446,industrial,3307.2,3283.3,374.0,34.2,13.6,0
LZ-GAS-007447,industrial,3393.1,3263.5,368.0,21.3,1.0,0
LZ-GAS-007448,residential,69.3,77.4,98.0,25.1,15.2,0
LZ-GAS-007449,residential,21.8,23.3,0.0,4.5,18.8,0
LZ-GAS-007450,residential,227.8,217.0,351.0,61.7,23.6,0
LZ-GAS-007451,industrial,2011.8,1818.6,140.0,45.1,11.8,0
LZ-GAS-007452,residential,174.9,170.2,267.0,25.6,11.2,0
LZ-GAS-007453,residential,56.6,49.6,47.0,57.1,15.7,0
LZ-GAS-007454,commercial,762.8,850.1,284.0,37.8,29.7,0
LZ-GAS-007455,residential,223.1,219.6,359.0,5.9,10.1,0
LZ-GAS-007456,residential,159.2,153.7,237.0,64.3,10.0,0
LZ-GAS-007457,industrial,1117.2,2983.3,323.0,64.7,26.2,1
LZ-GAS-007458,commercial,778.5,806.8,259.0,44.3,19.2,0
LZ-GAS-007459,residential,106.6,216.8,345.0,51.7,13.6,1
LZ-GAS-007460,industrial,1132.6,1919.3,148.0,44.9,14.0,1
LZ-GAS-007461,residential,102.8,103.8,144.0,23.1,11.3,0
LZ-GAS-007462,residential,24.1,24.1,0.0,4.5,15.7,0
LZ-GAS-007463,industrial,2115.7,1918.9,160.0,51.9,16.2,0
LZ-GAS-007464,residential,111.0,122.7,178.0,22.6,7.7,0
LZ-GAS-007465,residential,67.8,60.0,68.0,59.4,25.5,0
LZ-GAS-007466,commercial,1003.7,1027.7,350.0,24.6,8.8,0
LZ-GAS-007467,residential,129.1,125.0,182.0,30.9,8.3,0
LZ-GAS-007468,industrial,6208.5,4002.0,480.0,72.3,23.2,1
LZ-GAS-007469,residential,171.9,185.3,295.0,8.9,12.2,0
LZ-GAS-007470,residential,90.9,88.6,111.0,21.2,11.9,0
LZ-GAS-007471,residential,154.9,147.5,217.0,55.4,17.8,0
LZ-GAS-007472,residential,212.9,195.0,313.0,34.2,21.6,0
LZ-GAS-007473,industrial,2987.9,3353.2,358.0,69.4,30.0,0
LZ-GAS-007474,residential,235.7,251.5,413.0,9.9,0.3,0
LZ-GAS-007475,residential,116.2,113.9,159.0,1.4,0.4,0
LZ-GAS-007476,commercial,1025.2,990.4,348.0,63.9,17.2,0
LZ-GAS-007477,commercial,707.4,690.0,212.0,12.5,7.9,0
LZ-GAS-007478,commercial,943.9,1015.3,342.0,22.7,12.4,0
LZ-GAS-007479,residential,168.0,135.9,202.0,15.7,9.4,0
LZ-GAS-007480,residential,39.5,144.3,213.0,34.8,14.9,1
LZ-GAS-007481,commercial,777.0,811.8,262.0,72.5,26.3,0
LZ-GAS-007482,commercial,461.1,519.3,135.0,38.8,9.1,0
LZ-GAS-007483,residential,143.8,149.0,218.0,57.9,9.4,0
LZ-GAS-007484,residential,161.0,171.1,269.0,12.5,10.5,0
LZ-GAS-007485,residential,23.9,25.3,0.0,42.8,22.8,0
LZ-GAS-007486,residential,110.5,106.1,151.0,17.7,11.3,0
LZ-GAS-007487,industrial,1743.6,1778.1,157.0,17.5,8.2,0
LZ-GAS-007488,residential,220.0,215.5,350.0,24.6,14.8,0
LZ-GAS-007489,commercial,749.6,754.6,237.0,30.9,12.0,0
LZ-GAS-007490,residential,146.1,146.0,217.0,57.4,13.7,0
LZ-GAS-007491,residential,97.1,93.9,123.0,8.1,6.0,0
LZ-GAS-007492,residential,177.9,177.3,276.0,21.0,15.0,0
LZ-GAS-007493,residential,121.6,123.1,179.0,77.6,26.9,0
LZ-GAS-007494,residential,198.2,213.1,345.0,28.9,16.5,0
LZ-GAS-007495,residential,119.7,125.6,183.0,1.7,3.8,0
LZ-GAS-007496,industrial,2022.0,2261.8,213.0,69.6,26.1,0
LZ-GAS-007497,industrial,2638.3,2669.8,297.0,0.5,13.2,0
LZ-GAS-007498,commercial,786.1,864.3,279.0,30.3,11.8,0
LZ-GAS-007499,residential,32.7,33.3,17.0,57.0,17.7,0
LZ-GAS-007500,residential,158.7,156.8,245.0,75.3,30.0,0
LZ-GAS-007501,residential,144.8,142.7,212.0,71.3,24.2,0
LZ-GAS-007502,residential,26.8,25.7,0.0,74.9,18.8,0
LZ-GAS-007503,commercial,346.0,349.9,60.0,47.4,15.7,0
LZ-GAS-007504,commercial,549.7,992.5,342.0,77.4,30.0,1
LZ-GAS-007505,residential,150.7,167.8,263.0,18.6,12.4,0
LZ-GAS-007506,commercial,544.2,574.1,158.0,25.7,21.7,0
LZ-GAS-007507,residential,215.7,211.7,341.0,52.3,22.2,0
LZ-GAS-007508,residential,27.9,27.2,0.0,50.2,19.8,0
LZ-GAS-007509,industrial,3826.0,3521.8,398.0,65.6,27.6,0
LZ-GAS-007510,residential,108.5,100.9,144.0,9.9,5.4,0
LZ-GAS-007511,commercial,1053.9,1153.9,413.0,29.8,18.7,0
LZ-GAS-007512,industrial,1913.1,1885.2,166.0,50.1,18.0,0
LZ-GAS-007513,residential,116.6,111.1,152.0,7.0,6.5,0
LZ-GAS-007514,commercial,780.6,806.9,257.0,40.4,18.0,0
LZ-GAS-007515,residential,124.3,127.8,185.0,70.2,21.2,0
LZ-GAS-007516,residential,220.5,215.9,352.0,2.0,0.8,0
LZ-GAS-007517,residential,220.2,203.7,324.0,66.8,18.2,0
LZ-GAS-007518,residential,127.7,113.3,174.0,57.5,22.9,0
LZ-GAS-007519,residential,141.9,132.3,195.0,34.4,16.1,0
LZ-GAS-007520,residential,131.0,145.2,219.0,17.4,10.7,0
LZ-GAS-007521,commercial,1388.6,1261.2,444.0,62.6,25.2,0
LZ-GAS-007522,residential,180.8,144.2,215.0,28.5,8.6,0
LZ-GAS-007523,commercial,975.3,1013.9,354.0,50.3,16.5,0
LZ-GAS-007524,residential,140.0,143.0,215.0,10.3,16.7,0
LZ-GAS-007525,residential,81.2,83.6,111.0,60.9,16.5,0
LZ-GAS-007526,residential,26.7,27.4,6.0,73.4,30.0,0
LZ-GAS-007527,residential,167.4,161.0,250.0,73.6,23.1,0
LZ-GAS-007528,industrial,2865.5,2942.1,282.0,78.5,28.2,0
LZ-GAS-007529,residential,147.4,161.4,251.0,5.0,8.4,0
LZ-GAS-007530,residential,227.5,236.1,386.0,64.9,21.0,0
LZ-GAS-007531,commercial,910.5,934.0,314.0,19.4,11.4,0
LZ-GAS-007532,commercial,1299.5,1306.6,458.0,8.6,12.9,0
LZ-GAS-007533,residential,216.5,188.3,301.0,63.6,18.4,0
LZ-GAS-007534,residential,92.0,83.0,101.0,71.6,19.2,0
LZ-GAS-007535,residential,229.2,228.1,366.0,5.4,11.7,0
LZ-GAS-007536,residential,71.4,68.2,82.0,16.6,8.2,0
LZ-GAS-007537,residential,129.4,134.6,201.0,38.0,14.7,0
LZ-GAS-007538,commercial,304.8,330.1,51.0,69.3,22.4,0
LZ-GAS-007539,commercial,884.2,962.9,339.0,37.0,13.1,0
LZ-GAS-007540,residential,236.4,244.7,405.0,3.8,0.0,0
LZ-GAS-007541,residential,35.5,43.1,41.0,58.5,20.2,0
LZ-GAS-007542,residential,72.1,79.1,102.0,76.3,22.8,0
LZ-GAS-007543,residential,107.8,94.2,126.0,12.7,2.5,0
LZ-GAS-007544,residential,20.4,22.6,0.0,65.9,19.7,0
LZ-GAS-007545,industrial,3541.9,2222.1,200.0,76.5,26.3,1
LZ-GAS-007546,residential,114.2,124.3,180.0,33.4,23.0,0
LZ-GAS-007547,residential,44.5,44.3,33.0,66.7,20.0,0
LZ-GAS-007548,commercial,178.2,176.1,0.0,50.8,25.4,0
LZ-GAS-007549,industrial,1027.8,1000.0,18.0,78.3,23.3,0
LZ-GAS-007550,residential,156.0,157.7,244.0,53.8,21.8,0
LZ-GAS-007551,commercial,211.6,222.5,11.0,23.2,10.5,0
LZ-GAS-007552,residential,132.8,140.6,210.0,56.6,23.9,0
LZ-GAS-007553,residential,152.3,159.1,240.0,26.7,13.4,0
LZ-GAS-007554,residential,211.7,188.7,301.0,28.3,11.1,0
LZ-GAS-007555,residential,112.1,135.1,200.0,0.3,0.0,0
LZ-GAS-007556,residential,160.4,156.2,239.0,6.4,12.5,0
LZ-GAS-007557,commercial,1045.8,1127.9,402.0,14.8,2.2,0
LZ-GAS-007558,residential,109.1,96.5,132.0,53.5,16.4,0
LZ-GAS-007559,residential,144.0,137.9,212.0,41.5,25.2,0
LZ-GAS-007560,residential,228.9,229.8,376.0,31.8,15.2,0
LZ-GAS-007561,residential,70.0,61.2,58.0,48.8,18.6,0
LZ-GAS-007562,residential,194.1,185.6,292.0,25.5,13.0,0
LZ-GAS-007563,residential,20.5,22.0,0.0,26.3,13.8,0
LZ-GAS-007564,residential,28.4,26.3,0.0,48.8,16.5,0
LZ-GAS-007565,commercial,218.0,200.8,2.0,59.9,22.7,0
LZ-GAS-007566,residential,132.9,130.1,184.0,59.1,20.0,0
LZ-GAS-007567,commercial,708.1,687.4,208.0,44.2,15.4,0
LZ-GAS-007568,residential,24.2,26.8,0.0,78.3,27.9,0
LZ-GAS-007569,residential,233.6,273.9,452.0,79.2,29.0,0
LZ-GAS-007570,residential,251.5,287.2,480.0,74.4,26.4,0
LZ-GAS-007571,commercial,1139.2,1087.8,377.0,23.7,16.7,0
LZ-GAS-007572,industrial,2115.3,2092.7,187.0,59.4,30.0,0
LZ-GAS-007573,commercial,840.3,822.8,276.0,8.6,16.7,0
LZ-GAS-007574,residential,98.4,95.7,122.0,79.3,26.4,0
LZ-GAS-007575,commercial,556.7,512.0,140.0,45.7,12.1,0
LZ-GAS-007576,residential,79.4,85.6,114.0,5.6,13.2,0
LZ-GAS-007577,industrial,2460.8,2519.0,254.0,10.2,9.2,0
LZ-GAS-007578,residential,102.0,107.2,146.0,51.7,22.8,0
LZ-GAS-007579,commercial,547.0,545.8,154.0,54.5,17.9,0
LZ-GAS-007580,residential,250.5,269.3,447.0,29.7,17.8,0
LZ-GAS-007581,commercial,567.0,609.4,171.0,35.7,9.5,0
LZ-GAS-007582,residential,201.2,185.6,295.0,64.8,23.1,0
LZ-GAS-007583,residential,174.4,173.4,267.0,62.6,15.1,0
LZ-GAS-007584,residential,250.8,111.4,157.0,60.5,30.0,1
LZ-GAS-007585,residential,120.7,112.3,161.0,30.2,12.4,0
LZ-GAS-007586,residential,225.8,227.9,365.0,27.9,2.7,0
LZ-GAS-007587,residential,104.0,107.9,148.0,52.7,25.6,0
LZ-GAS-007588,residential,181.6,193.8,304.0,7.6,12.9,0
LZ-GAS-007589,residential,120.9,113.6,161.0,54.1,26.5,0
LZ-GAS-007590,residential,112.4,117.0,168.0,55.0,14.3,0
LZ-GAS-007591,residential,206.0,243.7,410.0,61.4,23.4,0
LZ-GAS-007592,residential,22.8,24.3,0.0,19.7,17.6,0
LZ-GAS-007593,residential,92.8,92.5,124.0,27.4,12.1,0
LZ-GAS-007594,residential,93.4,102.8,138.0,19.4,12.9,0
LZ-GAS-007595,commercial,928.2,865.9,271.0,35.2,13.9,0
LZ-GAS-007596,residential,96.7,94.9,127.0,51.0,17.4,0
LZ-GAS-007597,residential,153.6,156.6,230.0,36.4,22.1,0
LZ-GAS-007598,commercial,1057.5,905.5,303.0,70.4,20.0,0
LZ-GAS-007599,residential,286.9,286.9,472.0,46.8,18.1,0
LZ-GAS-007600,residential,200.2,215.5,342.0,63.6,24.9,0
LZ-GAS-007601,residential,40.2,40.0,34.0,76.9,25.6,0
LZ-GAS-007602,residential,289.7,271.2,441.0,63.7,26.3,0
LZ-GAS-007603,residential,151.9,141.5,216.0,17.3,0.7,0
LZ-GAS-007604,industrial,1454.6,1460.4,88.0,27.3,18.7,0
LZ-GAS-007605,residential,144.8,157.8,245.0,3.8,1.3,0
LZ-GAS-007606,residential,78.2,71.4,87.0,32.3,13.2,0
LZ-GAS-007607,residential,117.1,112.7,164.0,35.5,13.4,0
LZ-GAS-007608,residential,76.3,77.5,97.0,25.9,15.0,0
LZ-GAS-007609,residential,119.6,111.1,151.0,30.1,12.8,0
LZ-GAS-007610,residential,25.8,22.5,0.0,16.3,8.2,0
LZ-GAS-007611,residential,234.1,236.1,380.0,65.7,26.0,0
LZ-GAS-007612,residential,164.8,147.5,221.0,31.5,24.3,0
LZ-GAS-007613,residential,221.1,203.6,322.0,1.6,3.6,0
LZ-GAS-007614,residential,169.2,171.2,264.0,35.6,11.8,0
LZ-GAS-007615,residential,137.4,137.3,201.0,29.3,10.7,0
LZ-GAS-007616,residential,240.8,240.5,389.0,14.4,3.8,0
LZ-GAS-007617,industrial,3103.8,3316.8,384.0,56.1,14.2,0
LZ-GAS-007618,commercial,540.2,555.7,166.0,33.2,12.2,0
LZ-GAS-007619,industrial,2961.4,3048.2,319.0,62.5,25.3,0
LZ-GAS-007620,residential,116.5,117.9,167.0,49.1,16.0,0
LZ-GAS-007621,residential,101.1,110.3,149.0,76.5,21.3,0
LZ-GAS-007622,residential,167.0,174.2,271.0,27.0,12.4,0
LZ-GAS-007623,commercial,678.5,712.1,223.0,3.1,3.0,0
LZ-GAS-007624,residential,141.9,131.9,198.0,14.7,23.2,0
LZ-GAS-007625,residential,20.9,21.0,0.0,60.5,28.9,0
LZ-GAS-007626,residential,73.3,81.7,102.0,15.6,10.2,0
LZ-GAS-007627,industrial,2535.6,2474.4,225.0,47.5,9.7,0
LZ-GAS-007628,residential,176.8,191.3,303.0,9.1,5.7,0
LZ-GAS-007629,residential,100.2,190.5,298.0,68.4,18.8,1
LZ-GAS-007630,residential,107.4,103.7,140.0,30.8,9.5,0
LZ-GAS-007631,residential,162.8,172.3,274.0,23.3,1.3,0
LZ-GAS-007632,industrial,1377.0,1245.2,50.0,71.2,21.4,0
LZ-GAS-007633,residential,170.5,171.1,270.0,56.3,17.3,0
LZ-GAS-007634,commercial,1189.9,1274.5,455.0,48.2,14.9,0
LZ-GAS-007635,residential,133.9,126.3,182.0,72.4,17.9,0
LZ-GAS-007636,residential,72.8,67.8,79.0,64.6,24.1,0
LZ-GAS-007637,residential,201.3,216.8,349.0,0.7,2.1,0
LZ-GAS-007638,residential,126.9,135.0,196.0,72.8,13.2,0
LZ-GAS-007639,residential,136.8,146.4,213.0,15.9,5.0,0
LZ-GAS-007640,residential,191.3,178.6,283.0,58.2,24.6,0
LZ-GAS-007641,residential,118.0,117.1,169.0,24.1,18.0,0
LZ-GAS-007642,residential,205.0,191.7,306.0,23.7,6.4,0
LZ-GAS-007643,residential,72.8,88.7,120.0,33.8,13.7,0
LZ-GAS-007644,residential,83.2,88.7,114.0,0.6,9.0,0
LZ-GAS-007645,residential,157.5,161.2,250.0,67.6,27.5,0
LZ-GAS-007646,residential,162.0,175.8,270.0,21.3,9.1,0
LZ-GAS-007647,industrial,2535.3,2552.1,241.0,50.9,20.2,0
LZ-GAS-007648,commercial,814.2,895.5,299.0,11.6,6.8,0
LZ-GAS-007649,residential,137.4,135.5,205.0,7.8,0.0,0
LZ-GAS-007650,commercial,486.4,488.0,128.0,1.5,10.9,0
LZ-GAS-007651,residential,182.6,175.6,274.0,38.9,15.4,0
LZ-GAS-007652,residential,30.2,28.0,8.0,33.4,16.4,0
LZ-GAS-007653,residential,138.6,144.2,212.0,57.6,19.4,0
LZ-GAS-007654,commercial,1007.1,986.1,337.0,34.6,10.4,0
LZ-GAS-007655,residential,165.7,180.0,286.0,40.6,13.8,0
LZ-GAS-007656,commercial,1152.2,1055.1,361.0,45.5,19.1,0
LZ-GAS-007657,commercial,517.9,591.8,181.0,11.6,2.7,0
LZ-GAS-007658,commercial,655.2,632.7,182.0,30.0,21.1,0
