RecordID,weekly_sales,size,cpi,unemployment,temperature,fuel_price,dept,store,type,month
9107,28497.01,155078,226.02,5.4,80.87,3.73,94,8,A,9
9108,6997.33,202307,211.55,8.16,50.81,2.77,12,2,A,11
9109,29935.68,39690,126.11,14.1,81.06,3.04,90,38,C,6
9110,10961.75,118221,182.6,8.55,34.32,3.19,82,45,B,1
9111,1932.04,57197,196.87,6.16,25.53,3.03,85,16,B,2
9112,32.0,203750,210.76,8.1,85.61,2.62,54,31,A,7
9113,46305.77,155083,132.15,5.44,45.5,2.98,94,40,A,5
9114,22909.42,123737,132.11,8.19,63.16,3.1,7,15,B,5
9115,1847.62,37392,225.83,6.33,85.18,3.64,30,3,B,8
9116,193.73,128107,207.43,7.34,40.94,3.63,18,25,B,3
9117,2630.04,140167,211.06,8.03,44.24,2.98,21,21,B,1
9118,5753.98,200898,191.06,8.57,74.22,3.56,21,14,A,6
9119,60671.91,155078,218.95,6.42,85.15,3.68,92,8,A,8
9120,18638.97,203007,197.93,7.87,77.76,3.58,80,32,A,7
9121,35431.73,151315,211.02,8.11,51.45,2.73,13,1,A,3
9122,18064.41,39690,126.98,9.0,57.06,3.24,40,42,C,12
9123,2934.23,37392,215.89,7.55,45.95,2.99,26,3,B,2
9124,756.57,34875,220.48,5.94,48.86,3.26,31,5,B,1
9125,99.0,158114,131.04,9.28,67.06,3.67,60,34,A,9
9126,27838.19,204184,136.69,8.02,52.82,3.05,80,27,A,10
9127,2631.27,93188,126.09,6.7,70.53,2.8,29,17,B,8
9128,2838.0,203819,132.55,8.1,78.22,2.94,58,19,A,7
9129,19348.65,112238,131.1,11.63,84.51,4.11,14,12,B,5
9130,209.65,39690,131.12,7.4,72.94,4.11,17,33,A,4
9131,7051.15,155083,138.19,4.16,69.41,3.84,25,40,A,8
9132,2.5,158114,129.52,10.64,66.23,3.47,54,34,A,9
9133,8069.41,41062,203.06,9.52,47.31,2.57,82,43,C,2
9134,5249.49,203819,136.37,7.81,61.32,3.9,33,19,A,9
9135,2203.28,39910,218.68,7.24,58.9,3.27,83,37,C,1
9136,5995.86,202307,221.6,6.56,88.55,3.49,29,2,A,8
9137,23569.62,39690,129.52,8.44,88.93,3.79,90,33,A,9
9138,12836.4,203750,218.61,7.44,41.44,3.16,98,31,A,12
9139,1820.52,123737,133.74,7.77,34.27,3.75,97,15,B,3
9140,9294.51,128107,208.66,7.27,74.72,3.83,79,25,B,7
9141,7130.04,103681,141.47,8.74,44.32,3.85,91,35,B,3
9142,33217.84,118221,182.86,8.72,53.15,2.92,2,45,B,10
9143,45.64,39690,131.01,10.93,82.97,4.12,23,38,C,9
9144,3887.44,118221,188.06,8.52,47.65,3.53,6,45,B,11
9145,845.0,103681,140.27,8.68,69.65,3.74,58,35,B,9
9146,37984.33,152513,136.52,7.6,53.91,3.58,72,26,A,10
9147,2922.31,57197,191.92,6.61,27.18,3.05,20,16,B,2
9148,4761.96,152513,134.28,7.82,39.46,3.82,56,26,A,4
9149,7557.84,203750,221.4,6.89,81.51,3.39,17,31,A,6
9150,919.12,93638,131.64,10.06,31.96,2.75,83,29,B,2
9151,18498.11,119557,140.48,7.71,62.63,3.58,10,22,B,10
9152,11042.47,203819,134.36,7.66,41.66,4.06,22,19,A,4
9153,5.0,119557,136.01,8.35,50.99,2.98,48,22,B,5
9154,4531.23,155083,135.96,4.58,67.45,3.9,32,40,A,7
9155,6937.06,151315,215.5,7.68,77.72,3.79,17,1,A,5
9156,16.0,203750,214.94,7.93,71.01,3.74,45,31,A,4
9157,2608.0,151315,222.58,6.91,74.97,3.72,85,1,A,9
9158,261.0,93638,138.13,9.14,66.56,3.68,60,29,B,6
9159,8807.27,207499,214.53,7.37,61.51,2.72,33,11,A,3
9160,2359.96,202505,217.01,6.86,74.24,3.81,19,6,A,4
9161,11263.37,125833,214.43,6.38,77.12,2.76,87,9,B,5
9162,63107.13,200898,185.79,8.52,74.85,3.8,7,14,A,6
9163,4333.74,184109,218.96,7.24,52.89,3.41,44,39,A,2
9164,1075.72,155083,138.11,4.12,57.59,3.9,52,40,A,5
9165,12150.14,204184,136.37,7.98,76.25,2.96,24,27,A,7
9166,12337.93,93188,126.19,6.7,58.39,2.87,23,17,B,9
9167,7796.87,39690,126.09,9.5,94.0,3.02,81,33,A,8
9168,6601.07,119557,142.23,7.75,76.57,3.61,32,22,B,7
9169,106022.11,203819,132.55,8.1,78.22,2.94,92,19,A,7
9170,2684.26,70713,192.12,8.82,27.69,3.41,96,7,B,3
9171,31243.58,114533,132.02,5.44,46.4,2.9,74,23,B,4
9172,56875.4,203819,137.42,7.94,34.83,3.98,40,19,A,3
9173,65609.06,112238,130.65,12.19,52.27,4.18,38,12,B,3
9174,23062.05,119557,140.2,8.02,69.16,3.78,9,22,B,9
9175,18689.54,151315,218.0,7.87,59.11,3.3,1,1,A,11
9176,63270.34,152513,136.7,7.47,22.94,3.44,90,26,A,1
9177,570.14,203750,210.68,8.32,51.66,2.73,59,31,A,3
9178,107.73,39910,126.06,7.8,74.93,2.84,59,44,C,8
9179,50607.06,126512,131.13,7.38,80.11,4.09,34,10,B,4
9180,31954.76,203742,203.61,7.86,66.74,2.97,1,20,A,5
9181,5525.48,202307,211.01,8.32,47.17,2.62,71,2,A,3
9182,1886.01,206302,126.6,14.1,59.25,3.09,37,28,A,4
9183,6935.85,152513,138.73,7.14,46.95,3.92,55,26,A,10
9184,49005.98,207499,216.58,7.55,61.5,3.04,90,11,A,2
9185,9164.36,112238,129.28,13.5,94.61,3.74,55,12,B,8
9186,10466.52,207499,218.64,7.57,86.14,3.7,55,11,A,6
9187,63049.04,184109,214.3,8.18,87.73,3.68,91,39,A,8
9188,135.0,57197,197.61,6.17,51.34,3.9,60,16,B,5
9189,7132.17,202307,221.6,6.56,88.55,3.49,44,2,A,8
9190,23980.29,203007,196.96,8.26,39.9,3.29,8,32,A,3
9191,8932.14,203750,213.19,8.03,61.27,3.06,83,31,A,2
9192,12163.88,155083,131.78,5.89,35.1,2.8,14,40,A,3
9193,3794.97,205863,126.73,7.13,46.4,2.73,58,4,A,12
9194,4215.28,118221,182.95,8.72,45.65,2.92,71,45,B,11
9195,5619.32,120653,133.03,9.13,22.55,3.23,20,18,B,1
9196,4768.58,123737,132.02,8.19,46.54,3.02,71,15,B,4
9197,1097.88,207499,214.7,7.37,64.1,2.67,41,11,A,3
9198,28706.72,39690,129.28,8.44,99.66,3.66,92,33,A,8
9199,2893.92,70713,189.42,8.96,52.7,2.67,20,7,B,6
9200,3729.72,140167,211.01,8.32,48.61,2.62,52,21,B,3
9201,23349.07,206302,129.04,13.74,68.4,4.19,80,28,A,5
9202,7373.6,155078,223.71,5.82,45.56,3.36,98,8,A,2
9203,11778.88,196321,196.95,6.59,27.89,3.13,3,41,A,2
9204,88190.46,200898,182.9,8.72,61.3,2.92,1,14,A,10
9205,175.24,112238,126.79,14.31,50.01,3.2,83,12,B,12
9206,31334.97,118221,182.78,8.72,46.15,3.04,8,45,B,11
9207,57134.77,42988,221.56,6.56,82.51,3.26,38,30,C,7
9208,13554.39,219622,128.96,7.19,47.55,3.66,24,13,A,4
9209,532.0,158114,126.6,9.59,51.26,2.77,27,34,A,4
9210,735.2,205863,129.07,5.95,81.85,3.57,28,4,A,6
9211,11817.11,120653,134.07,8.98,35.06,3.64,16,18,B,4
9212,7352.13,203007,189.67,9.01,37.72,2.62,67,32,A,3
9213,75214.29,151315,223.43,6.57,67.97,3.59,93,1,A,10
9214,2220.0,196321,191.01,7.51,25.3,2.74,35,41,A,11
9215,10138.46,184109,214.02,8.3,83.59,3.7,25,39,A,6
9216,11243.91,125833,225.8,5.28,86.37,3.57,82,9,B,8
9217,5502.2,155078,215.25,6.43,43.86,2.77,24,8,A,11
9218,1881.32,114533,136.27,4.58,66.04,3.81,36,23,B,9
9219,31149.77,206302,129.24,13.5,91.74,3.74,3,28,A,8
9220,5.97,93188,130.89,5.94,68.07,3.62,45,17,B,8
9221,21295.55,155078,222.21,6.12,40.82,3.17,4,8,A,12
9222,3734.62,196321,192.9,6.93,62.3,3.7,29,41,A,6
9223,18.07,140167,220.28,7.06,54.81,3.56,98,21,B,2
9224,9706.26,202505,222.82,6.13,62.8,3.73,21,6,A,3
9225,65.88,39910,211.33,8.4,46.68,2.99,85,37,C,2
9226,2973.79,203007,192.73,8.6,46.65,3.74,24,32,A,5
9227,51052.38,203750,211.41,8.16,62.96,2.74,7,31,A,11
9228,28962.33,151315,211.96,7.84,58.74,2.69,81,1,A,11
9229,59152.58,207499,225.44,6.33,82.41,3.31,2,11,A,7
9230,635.0,151315,223.18,6.57,68.55,3.62,99,1,A,10
9231,13590.35,39690,128.26,8.74,56.96,3.67,79,42,C,3
9232,1397.56,184109,210.18,8.48,52.45,2.94,52,39,A,12
9233,9332.53,112238,126.15,14.18,97.18,3.09,90,12,B,7
9234,3832.08,155083,136.48,4.42,35.4,3.59,16,40,A,11
9235,15160.64,155078,213.72,6.29,61.01,2.78,46,8,A,4
9236,35.56,120653,132.63,9.34,74.19,2.81,51,18,B,8
9237,43006.51,202505,222.24,6.13,59.17,3.56,91,6,A,2
9238,1030.0,140167,219.81,7.06,55.83,3.36,58,21,B,2
9239,36493.73,39910,218.96,7.24,54.49,3.46,94,36,A,2
9240,2963.5,103681,141.55,8.74,49.6,3.86,97,35,B,3
9241,4141.53,93638,132.77,10.41,62.49,2.72,42,29,B,9
9242,15.25,39910,210.0,8.36,82.6,2.61,52,37,C,7
9243,6740.82,120653,135.96,8.89,73.85,3.9,91,18,B,7
9244,4983.87,70713,189.72,9.01,23.33,2.72,22,7,B,3
9245,5.88,93188,131.04,5.94,57.77,3.82,54,17,B,9
9246,6662.41,152513,131.78,8.49,31.1,2.8,22,26,A,3
9247,28132.03,120653,136.05,8.89,74.58,3.9,4,18,B,8
9248,876.0,57197,190.99,6.99,23.68,2.71,30,16,B,12
9249,7427.1,118221,185.18,8.52,37.27,3.64,26,45,B,4
9250,41327.02,202505,220.95,6.55,49.45,3.11,18,6,A,12
9251,18716.69,41062,212.89,9.58,64.7,3.89,4,43,C,4
9252,44024.56,57197,191.0,6.99,39.94,2.73,38,16,B,11
9253,9323.08,207499,215.21,7.56,58.63,2.77,32,11,A,11
9254,6177.37,128107,204.67,7.86,69.56,2.78,21,25,B,6
9255,19790.92,207499,215.28,7.56,64.41,2.69,96,11,A,11
9256,10.0,158114,130.74,9.65,42.7,3.67,54,34,A,3
9257,9646.92,103681,140.33,8.68,63.61,3.71,24,35,B,9
9258,8795.8,219622,129.05,7.19,52.76,3.75,49,13,A,6
9259,4093.48,158114,130.76,9.28,78.26,3.48,21,34,A,8
9260,9803.11,126512,130.74,7.17,84.76,3.6,67,10,B,8
9261,186.54,140167,221.15,6.89,69.03,3.89,59,21,B,4
9262,4276.0,128107,210.98,7.08,44.81,3.53,26,25,B,11
9263,1660.79,114533,134.44,4.78,54.2,3.99,93,23,B,4
9264,6977.45,140167,218.61,7.44,41.44,3.16,91,21,B,12
9265,11280.45,118221,188.8,8.52,39.93,3.41,22,45,B,12
9266,4890.94,155078,214.88,6.32,75.32,2.58,21,8,A,9
9267,4319.56,158114,130.31,9.65,39.81,3.29,26,34,A,1
9268,20093.44,57197,199.05,5.85,43.26,3.76,2,16,B,10
9269,272.8,202505,219.4,6.55,58.54,3.33,60,6,A,11
9270,441.0,205863,130.72,4.08,80.37,3.19,60,4,A,7
9271,3059.68,118221,184.99,8.55,41.76,3.62,6,45,B,3
9272,16277.22,119557,138.06,8.25,44.42,3.72,82,22,B,4
9273,32080.15,205863,128.62,6.51,59.1,3.48,96,4,A,3
9274,1435.0,158114,129.09,10.64,81.96,3.5,36,34,A,7
9275,32453.2,206302,131.19,10.2,65.95,4.3,8,28,A,10
9276,5391.39,202307,218.36,7.44,48.74,3.17,31,2,A,12
9277,18322.25,207499,215.21,7.56,58.63,2.77,74,11,A,11
9278,16712.46,207499,221.64,7.2,66.17,3.31,22,11,A,11
9279,1811.28,128107,205.06,7.48,46.73,2.92,27,25,B,10
9280,22847.31,207499,218.45,7.57,86.13,3.59,11,11,A,6
9281,10241.5,126512,129.11,8.26,88.57,3.79,96,10,B,7
9282,4.1,57197,189.62,6.84,44.9,2.78,18,16,B,4
9283,1742.71,155078,224.18,5.82,46.33,3.56,52,8,A,2
9284,55600.92,196321,197.59,6.55,54.89,3.8,91,41,A,5
9285,24810.27,39690,129.61,13.5,83.26,3.88,91,38,C,9
9286,19886.43,196321,196.17,6.76,25.59,3.17,32,41,A,12
9287,77104.81,219622,130.7,5.76,75.69,3.56,40,13,A,7
9288,2136.37,204184,142.12,8.25,64.05,3.87,37,27,A,6
9289,1204.56,57197,197.79,6.17,77.31,3.69,93,16,B,6
9290,5230.43,118221,181.87,8.99,27.31,2.78,32,45,B,2
9291,385.0,151315,211.24,7.79,83.36,2.61,54,1,A,7
9292,167.23,39910,217.88,7.72,58.31,3.16,28,37,C,12
9293,471.0,39910,130.55,5.77,35.38,3.14,3,44,C,2
9294,106.47,34875,211.77,6.57,55.46,2.72,59,5,B,3
9295,5525.3,112238,126.11,14.18,83.63,3.04,29,12,B,9
9296,1398.7,152513,133.96,7.91,22.99,3.62,85,26,A,3
9297,2498.19,151315,221.29,7.35,65.93,3.79,37,1,A,3
9298,33936.65,207499,214.55,7.35,83.09,2.67,23,11,A,7
9299,11538.87,204184,142.17,8.24,78.44,3.86,49,27,A,8
9300,3579.81,103681,136.59,8.86,78.52,2.72,67,35,B,9
9301,7167.65,204184,140.13,7.85,72.97,3.94,21,27,A,8
9302,4217.74,93638,136.49,9.36,49.11,3.5,91,29,B,12
9303,93.0,39690,131.11,6.94,76.03,4.47,12,42,C,10
9304,98543.1,203819,138.2,8.15,69.92,3.67,95,19,A,6
9305,614.82,34875,219.04,6.3,61.93,3.24,97,5,B,11
9306,1155.47,126512,130.16,7.54,59.85,3.44,59,10,B,1
9307,12637.4,39910,210.18,8.48,52.88,2.95,13,36,A,12
9308,11237.69,202307,215.38,7.93,67.14,3.91,67,2,A,5
9309,53840.9,202307,221.38,6.89,78.19,3.56,16,2,A,5
9310,2035.57,200898,191.16,8.68,76.58,3.65,52,14,A,8
9311,20.94,103681,140.7,8.74,41.3,3.51,94,35,B,1
9312,52355.1,202505,212.98,7.09,81.81,2.67,90,6,A,6
9313,616.0,41062,202.62,9.59,74.74,2.83,60,43,C,5
9314,1304.56,39910,129.98,6.08,24.76,3.19,14,44,C,12
9315,79.63,42988,211.06,8.03,44.24,2.98,12,30,C,1
9316,8436.94,184109,210.08,8.55,49.79,2.56,67,39,A,2
9317,3953.87,93188,131.11,6.24,46.94,3.83,18,17,B,4
9318,95951.06,205863,129.18,5.64,86.09,3.66,90,4,A,8
9319,11206.57,112238,126.56,14.1,64.95,3.11,17,12,B,4
9320,9625.65,42988,216.36,7.85,78.91,3.36,13,30,C,9
9321,9941.31,39690,126.09,9.5,92.51,3.12,91,33,A,8
9322,13831.24,39690,129.09,13.5,89.85,3.84,40,38,C,7
9323,14828.24,204184,141.7,8.01,49.4,4.1,22,27,A,3
9324,2546.74,203007,190.36,9.02,70.2,2.77,52,32,A,9
9325,31760.25,114533,138.74,4.16,53.71,4.02,5,23,B,9
9326,5802.38,93188,126.15,6.7,62.41,2.8,22,17,B,7
9327,22387.49,155083,136.21,4.58,65.01,3.8,13,40,A,8
9328,71253.11,120653,131.98,9.27,50.26,2.88,40,18,B,4
9329,9674.4,140167,211.22,8.1,86.2,2.62,5,21,B,8
9330,11986.38,126512,129.18,8.26,89.8,3.8,55,10,B,8
9331,605.0,155078,221.46,6.12,50.56,3.3,58,8,A,11
9332,62587.67,151315,221.44,7.14,70.43,3.89,87,1,A,4
9333,18013.58,205863,129.43,5.64,72.76,3.53,22,4,A,9
9334,54.75,39910,210.44,8.48,74.66,2.57,20,36,A,10
9335,12954.06,34875,211.96,6.77,55.01,2.89,14,5,B,12
9336,3852.78,93188,127.86,6.87,14.19,3.03,24,17,B,2
9337,25757.52,205863,129.82,5.14,47.12,3.29,34,4,A,11
9338,6980.66,184109,220.99,6.62,83.72,3.64,31,39,A,8
9339,2975.0,155078,215.37,6.43,54.89,2.73,58,8,A,11
9340,5690.81,140167,210.0,8.2,70.87,2.84,24,21,B,5
9341,5629.36,70713,196.83,8.26,26.9,3.04,25,7,B,1
9342,2455.8,39690,126.28,9.27,79.02,2.92,82,33,A,10
9343,11816.73,126512,131.11,6.94,76.03,4.47,42,10,B,10
9344,30.0,207499,220.43,7.2,76.97,3.28,48,11,A,10
9345,566.91,155078,214.88,6.32,75.32,2.58,27,8,A,9
9346,53131.45,119557,142.19,7.67,70.99,3.58,92,22,B,6
9347,6972.01,39910,210.18,8.4,54.11,2.94,97,36,A,1
9348,3898.15,203007,191.01,9.14,29.97,2.74,83,32,A,11
9349,8157.98,126512,129.17,8.26,86.75,3.69,21,10,B,7
9350,9721.48,202505,216.38,6.86,62.25,3.52,20,6,A,4
9351,175.38,39910,126.15,7.8,66.84,2.88,59,44,C,9
9352,5399.94,203007,194.64,8.62,61.24,3.57,20,32,A,9
9353,1783.49,41062,203.37,9.59,88.12,2.67,14,43,C,6
9354,2886.0,126512,131.15,7.38,76.03,4.19,48,10,B,5
9355,22421.31,114533,135.63,4.58,69.92,3.78,17,23,B,7
9356,4769.43,140167,210.87,8.32,54.68,2.72,42,21,B,3
9357,10304.69,39910,126.09,7.8,75.31,2.85,2,44,C,8
9358,113.4,42988,210.0,8.2,73.08,2.85,9,30,C,5
9359,54285.72,203819,132.87,8.07,56.11,3.06,40,19,A,10
9360,2603.59,39910,209.12,8.46,77.53,2.85,16,37,C,5
9361,16627.43,39690,126.08,9.2,89.88,3.04,40,42,C,8
9362,16.92,39690,131.14,7.4,82.43,4.06,20,33,A,5
9363,6277.09,184109,214.62,8.18,79.15,3.55,49,39,A,9
9364,197.94,119557,140.7,7.5,39.0,3.52,94,22,B,1
9365,77213.82,203819,136.46,7.87,48.22,3.72,90,19,A,11
9366,84175.93,155083,138.17,4.16,70.15,3.7,95,40,A,8
9367,11471.66,204184,138.77,7.72,74.17,4.07,49,27,A,6
9368,12496.44,202505,213.05,6.97,82.15,2.58,49,6,A,9
9369,3647.16,203007,191.86,8.82,18.51,3.04,24,32,A,2
9370,12081.99,203750,219.81,7.06,55.83,3.36,34,31,A,2
9371,74.84,37392,224.56,6.83,60.71,3.67,54,3,B,3
9372,10237.94,39690,126.67,14.31,47.66,3.16,80,38,C,11
9373,29845.15,93188,130.74,6.4,32.02,3.38,79,17,B,3
9374,575.0,34875,211.8,6.57,39.81,2.55,27,5,B,2
9375,57338.05,112238,131.15,11.63,77.27,4.19,72,12,B,5
9376,1040.85,93638,134.28,9.97,48.88,3.82,52,29,B,4
9377,3841.79,93638,133.49,10.26,30.23,3.28,32,29,B,2
9378,16542.9,219622,126.53,8.32,35.7,2.65,71,13,A,2
9379,4539.08,207499,214.7,7.55,54.43,2.98,30,11,A,1
9380,13618.43,57197,194.38,6.34,67.51,3.48,8,16,B,8
9381,26308.83,202307,221.4,6.89,80.56,3.39,82,2,A,6
9382,1147.0,204184,136.49,7.98,77.36,2.92,36,27,A,8
9383,1187.13,34875,210.99,6.46,65.13,2.8,20,5,B,4
9384,41175.95,203819,136.47,8.45,48.17,3.72,93,24,A,11
9385,13756.72,41062,207.68,10.64,79.29,3.55,79,43,C,9
9386,9346.08,123737,133.26,7.77,21.64,3.42,82,15,B,2
9387,8799.08,57197,191.96,6.61,26.15,3.1,14,16,B,2
9388,4786.5,125833,215.41,6.56,69.99,2.72,34,9,B,10
9389,13034.26,207499,213.72,7.34,68.37,2.8,3,11,A,4
9390,5416.04,34875,212.01,6.46,83.91,2.64,5,5,B,6
9391,7587.63,203007,189.42,8.96,60.94,2.67,22,32,A,6
9392,2439.86,155083,138.16,4.12,69.32,3.63,6,40,A,6
9393,120.0,206302,131.15,11.63,77.27,4.19,99,28,A,5
9394,1986.51,155083,138.91,4.14,47.35,4.03,71,40,A,10
9395,35582.19,103681,142.31,8.84,72.93,3.83,38,35,B,8
9396,762.25,203742,214.48,7.14,62.74,3.95,28,20,A,5
9397,2885.46,152513,136.49,7.6,35.06,3.6,71,26,A,10
9398,74.76,120653,132.55,9.34,79.75,2.81,80,18,B,7
9399,164.36,57197,197.56,6.17,56.74,3.84,28,16,B,5
9400,3793.32,203007,191.67,8.82,34.86,3.01,71,32,A,1
9401,81227.75,151315,221.21,7.35,64.74,3.73,93,1,A,3
9402,2849.74,70713,198.1,7.87,59.27,3.56,44,7,B,8
9403,58541.71,203007,189.69,8.96,44.88,2.75,90,32,A,4
9404,18884.94,39910,210.29,8.36,82.1,2.58,96,37,C,9
9405,2454.83,125833,224.16,5.67,43.81,3.51,33,9,B,2
9406,443.16,112238,126.6,13.98,50.11,2.92,93,12,B,3
9407,33047.64,39910,130.74,5.41,81.99,3.51,90,44,C,8
9408,20271.56,112238,126.6,14.1,59.84,3.09,14,12,B,4
9409,1026.38,202505,219.24,6.55,69.51,3.37,28,6,A,10
9410,353.78,39690,129.24,13.5,91.74,3.74,7,38,C,8
9411,3871.58,155078,220.13,6.42,72.2,3.36,67,8,A,9
9412,2.26,112238,126.16,14.1,67.84,3.06,94,12,B,5
9413,28715.12,155083,132.55,5.33,76.67,2.81,2,40,A,7
9414,48564.1,120653,136.27,8.89,68.11,3.81,92,18,B,9
9415,10048.2,118221,191.02,8.57,64.3,3.69,14,45,B,6
9416,12572.44,42988,216.7,7.44,71.64,3.28,2,30,C,10
9417,3020.07,151315,215.09,7.68,83.58,3.59,6,1,A,6
9418,32015.66,41062,207.5,10.64,82.08,3.55,93,43,C,8
9419,37013.52,202505,213.12,7.01,52.3,2.71,4,6,A,12
9420,17.34,200898,182.16,8.99,45.8,2.82,45,14,A,3
9421,20704.63,112238,130.97,12.19,64.36,4.29,14,12,B,3
9422,63916.21,207499,214.81,7.35,81.93,2.56,72,11,A,9
9423,4.52,126512,126.58,9.77,55.92,2.88,94,10,B,3
9424,1645.2,114533,137.51,4.26,33.11,3.88,80,23,B,3
9425,4224.37,120653,132.15,9.27,49.9,2.98,35,18,B,5
9426,252.0,112238,131.15,10.2,68.66,4.45,60,12,B,10
9427,2151.27,57197,191.92,6.61,27.18,3.05,52,16,B,2
9428,2467.16,152513,132.76,8.44,54.82,2.72,24,26,A,9
9429,156.78,42988,211.16,8.1,90.3,2.63,10,30,C,8
9430,5343.1,203819,133.18,7.77,21.02,3.4,49,19,A,2
9431,3101.82,39910,211.7,8.4,41.16,3.01,83,36,A,2
9432,22135.29,112238,126.53,13.98,54.83,2.92,1,12,B,2
9433,2612.94,202307,221.4,6.89,80.56,3.39,31,2,A,6
9434,1586.28,70713,190.4,9.02,48.5,2.78,29,7,B,9
9435,9989.15,204184,137.74,7.83,46.65,3.8,67,27,A,3
9436,75896.1,204184,135.96,8.06,69.02,3.1,91,27,A,5
9437,4391.28,206302,129.06,13.74,76.67,4.09,83,28,A,5
9438,5094.08,123737,136.5,7.87,51.67,3.76,24,15,B,10
9439,25153.87,202505,217.35,6.86,65.42,3.91,14,6,A,5
9440,4082.09,37392,215.13,7.55,50.74,3.02,74,3,B,1
9441,9366.65,126512,130.45,7.54,54.12,3.78,44,10,B,2
9442,59454.3,118221,190.81,8.57,63.13,4.03,38,45,B,4
9443,33998.24,155083,132.95,5.11,18.55,3.22,72,40,A,1
9444,110184.21,151315,211.6,7.79,80.94,2.62,92,1,A,9
9445,42861.94,202505,213.12,6.97,76.49,2.62,8,6,A,9
9446,15359.57,204184,142.5,8.24,76.0,4.08,33,27,A,9
9447,9766.77,39690,131.03,11.63,83.84,4.29,97,38,C,5
9448,8773.3,202505,217.52,6.86,76.95,3.9,98,6,A,5
9449,1338.03,119557,142.11,7.67,70.01,3.8,19,22,B,6
9450,9782.77,34875,210.89,6.46,71.53,2.84,72,5,B,5
9451,251.71,119557,136.83,8.57,44.42,2.96,56,22,B,11
9452,16080.86,39690,129.79,12.89,67.41,3.73,40,38,C,10
9453,1722.0,202307,221.2,6.89,65.69,3.88,36,2,A,4
9454,873.24,70713,196.96,8.26,30.1,3.29,52,7,B,3
9455,43697.56,155083,138.11,4.12,65.25,3.85,94,40,A,5
9456,3848.82,128107,208.8,7.29,49.5,4.05,44,25,B,5
9457,12500.97,219622,126.11,7.95,65.74,2.87,67,13,A,9
9458,1227.91,42988,221.07,6.89,69.02,3.89,21,30,C,4
9459,1115.3,152513,136.5,7.6,45.23,3.62,36,26,A,10
9460,322.04,114533,136.42,4.58,64.76,3.68,94,23,B,9
9461,2882.73,155083,136.53,4.42,29.53,3.44,12,40,A,12
9462,6148.48,155078,225.51,5.4,85.06,3.42,98,8,A,8
9463,10344.16,151315,211.67,7.84,71.89,2.6,98,1,A,10
9464,2649.05,119557,140.33,8.02,62.36,3.76,6,22,B,9
9465,1062.0,203819,132.87,8.07,56.11,3.06,58,19,A,10
9466,2449.36,57197,191.26,6.99,19.66,2.83,85,16,B,12
9467,2662.03,155078,224.61,5.82,49.59,3.67,37,8,A,3
9468,7822.61,42988,211.11,8.2,86.18,2.64,46,30,C,6
9469,71.91,152513,136.49,7.6,36.74,3.5,45,26,A,12
9470,2.84,39910,216.41,7.72,71.31,3.31,59,36,A,10
9471,14277.01,123737,137.34,7.94,33.18,3.92,17,15,B,2
9472,4059.98,202307,217.65,7.44,59.33,3.3,30,2,A,11
9473,8390.57,114533,137.06,4.26,29.71,3.63,32,23,B,2
9474,9433.69,155083,137.51,4.26,30.58,3.88,9,40,A,3
9475,47547.73,203007,189.58,8.96,47.51,2.77,2,32,A,4
9476,21326.22,125833,217.96,6.42,63.82,3.49,13,9,B,3
9477,7149.54,158114,129.85,10.15,39.75,3.18,87,34,A,12
9478,9021.45,203750,214.84,7.85,87.57,3.52,98,31,A,7
9479,26255.45,219622,126.18,8.11,57.71,2.95,82,13,A,5
9480,14381.42,202505,222.97,6.13,67.91,3.84,81,6,A,3
9481,21121.84,114533,137.92,4.12,56.55,4.05,56,23,B,4
9482,2260.69,126512,129.84,7.87,60.68,3.76,56,10,B,11
9483,1110.84,123737,132.66,8.1,71.1,2.91,27,15,B,8
9484,956.82,103681,142.17,8.84,78.44,3.72,16,35,B,8
9485,1938.76,152513,131.53,8.49,9.55,2.79,52,26,A,2
9486,11153.46,125833,215.41,6.56,69.99,2.72,79,9,B,10
9487,10246.6,112238,129.08,13.74,66.59,4.17,17,12,B,5
9488,1144.45,202505,212.85,7.26,47.1,2.56,59,6,A,2
9489,54287.72,204184,138.16,7.72,52.24,3.98,93,27,A,4
9490,675.0,151315,221.93,6.91,80.42,3.31,60,1,A,7
9491,1214.84,70713,197.55,8.09,48.54,3.87,33,7,B,5
9492,15245.01,123737,135.45,7.81,67.43,3.92,34,15,B,7
9493,20822.13,219622,131.19,5.62,46.97,3.76,34,13,A,10
9494,22374.62,123737,136.53,7.87,35.49,3.61,55,15,B,12
9495,1542.41,39910,215.12,8.18,78.35,3.47,11,37,C,9
9496,27868.84,114533,131.86,5.89,38.59,2.83,17,23,B,3
9497,5.47,118221,186.51,8.62,72.98,3.75,45,45,B,8
9498,9505.33,93188,130.72,5.94,68.91,3.63,12,17,B,7
9499,211.41,39910,221.85,6.23,73.57,3.61,17,36,A,10
9500,10041.42,152513,136.46,7.6,40.08,3.57,14,26,A,11
9501,7154.19,196321,195.48,6.76,35.04,3.53,33,41,A,11
9502,14057.43,70713,189.62,8.96,43.07,2.78,8,7,B,4
9503,25.92,57197,191.48,6.61,17.46,2.91,54,16,B,1
9504,66097.28,203819,138.11,8.15,67.79,3.98,38,19,A,5
9505,40691.52,93188,131.1,6.24,59.67,3.81,2,17,B,5
9506,105045.44,205863,130.74,4.61,53.63,3.67,2,4,A,3
